genre,genreno,filename,word_1,word_2,word_af,word_also,word_american,word_another,word_arlene,word_around,word_back,word_bdikkat,word_business,word_came,word_car,word_christ,word_christian,word_church,word_come,word_could,word_day,word_development,word_door,word_ekstrohm,word_even,word_eyes,word_face,word_feed,word_first,word_fiscal,word_general,word_get,word_go,word_god,word_good,word_got,word_government,word_great,word_hal,word_helva,word_home,word_house,word_jack,word_jazz,word_know,word_last,word_life,word_like,word_line,word_little,word_long,word_looked,word_made,word_make,word_man,word_many,word_may,word_members,word_men,word_mercer,word_mike,word_mother,word_mr,word_mrs,word_much,word_music,word_must,word_never,word_new,word_number,word_old,word_one,word_people,word_power,word_president,word_program,word_public,word_right,word_said,word_school,word_see,word_shall,word_ship,word_spirit,word_state,word_states,word_still,word_system,word_tax,word_things,word_thought,word_three,word_time,word_two,word_united,word_us,word_use,word_used,word_war,word_water,word_way,word_week,word_well,word_went,word_work,word_world,word_would,word_year,word_years
skill_hob,1,ce13,1,1,1,3,2,3,1,5,4,1,1,8,3,1,2,4,2,1,1,2,4,1,2,1,1,1,7,1,2,2,1,1,3,3,2,4,1,1,2,3,1,1,1,2,1,3,1,1,2,1,2,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,5,1,2,10,2,2,1,1,2,15,1,1,2,1,1,1,1,1,3,1,1,2,1,4,3,3,1,1,1,2,3,5,3,1,2,3,1,6,1,2,7
skill_hob,1,ce14,13,10,1,4,1,2,1,3,4,1,2,1,2,1,1,1,3,1,3,1,1,1,3,2,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,1,1,2,1,2,3,2,2,6,1,3,11,2,3,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,11,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,2,1,2,8,3,1,6,4,1,5,1,3,2,1,1,2
skill_hob,1,ce15,2,2,3,1,1,4,1,7,4,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,3,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,6,1,3,10,1,1,5,1,1,1,1,1,1,1,2,1,2,1,2,1,1,11,1,1,1,1,1,5,1,1,5,1,1,1,2,1,3,1,1,1,1,8,2,7,1,1,13,6,1,3,1,1,1,1,4,1,2,1,1
skill_hob,1,ce16,1,1,3,9,1,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1,8,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,7,3,4,1,7,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,11,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,4,5,13,1,1,3,14,1,4,3,1,8,2,3,1,5,1,2
skill_hob,1,ce17,1,1,9,3,1,2,1,1,1,1,1,2,1,1,1,1,3,1,1,1,3,1,4,1,1,6,4,1,2,3,1,1,5,1,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,1,1,1,1,1,1,6,1,3,1,2,2,1,7,1,3,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,3,2,1,1,4,7,1,3,7,1,5,1,5,1,1,2,1
skill_hob,1,ce18,3,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,9,1,7,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1,2,5,1,2,2,2,4,6,1,6,1,1,1,5,1,1,1,2,3,4,2,7,7,1,1,2,1,1,2,5,1,1,4,1,1,1,2,3,2,1,1,1,1,1,9,1,1,3,2,8,1,2,1,5,1,5,1,3,3,4
skill_hob,1,ce19,1,1,1,6,1,2,1,4,1,1,2,2,1,1,1,1,5,1,3,1,1,1,8,2,1,1,8,1,1,2,1,1,8,1,1,2,1,1,1,7,1,1,3,1,4,2,1,3,3,2,4,4,1,6,12,1,1,1,1,1,1,1,3,1,5,2,2,2,1,6,2,1,1,1,1,3,1,2,3,1,2,2,2,1,3,1,1,2,1,1,5,3,1,8,1,1,1,8,1,3,7,1,2,1,1,1,4
skill_hob,1,ce20,1,2,1,3,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,4,1,1,1,3,1,1,9,2,1,4,1,1,1,1,1,3,25,1,1,4,2,1,2,4,5,4,1,1,4,1,2,8,1,2,1,1,1,1,1,8,1,1,2,5,1,1,8,1,1,1,1,1,2,1,1,2,1,1,1,1,1,3,10,1,4,1,2,2,4,1,1,3,1,1,5,6,1,3,1,3,1,1,3,3
skill_hob,1,ce21,1,1,1,7,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,1,2,2,1,1,12,1,3,2,1,1,1,1,1,1,2,1,5,1,1,2,3,1,2,6,1,4,33,1,1,1,1,1,1,1,6,1,3,2,3,2,3,7,4,1,1,3,6,1,1,1,1,1,1,1,3,1,2,1,1,2,1,1,3,1,1,1,16,2,1,23,1,1,6,1,4,1,1,2,2
skill_hob,1,ce22,2,1,1,3,2,2,1,1,2,1,1,1,1,1,1,1,1,4,1,3,1,1,6,1,2,1,4,1,1,1,1,1,5,1,1,5,1,1,2,2,1,2,1,1,6,3,1,2,1,1,2,1,1,11,6,1,3,1,1,1,1,1,3,17,5,5,13,1,4,7,8,1,1,1,2,2,1,1,1,1,1,1,1,3,2,1,1,1,2,4,6,1,3,1,1,3,2,1,2,1,4,1,2,17,3,1,4
skill_hob,1,ce23,1,3,2,2,5,1,1,1,1,1,4,1,1,1,1,1,2,2,1,1,1,1,3,4,1,1,11,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,5,1,2,5,3,2,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,6,1,2,3,2,1,1,1,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,3,4,7,1,1,4,3,1,5,2,1,2,2,10,2,4,1,8
skill_hob,1,ce24,1,1,1,5,7,3,1,1,13,1,2,1,1,1,1,1,3,4,3,2,2,1,5,1,1,1,8,1,1,2,1,1,2,1,1,4,1,1,2,1,1,1,3,2,3,1,1,5,1,1,2,3,1,1,1,1,2,1,1,1,1,1,2,1,5,2,1,2,2,12,2,1,3,3,1,4,2,6,2,1,1,1,1,1,1,2,1,3,1,3,4,3,1,1,3,3,1,1,2,2,3,1,8,1,5,1,2
skill_hob,1,ce25,3,2,2,5,1,2,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,5,1,3,8,5,1,1,1,1,1,3,1,8,1,4,1,5,2,1,10,1,3,1,1,1,1,1,3,2,1,1,1,1,1,3,8,1,1,1,6,4,3,1,1,5,10,1,4,1,1,5,1,1,1,2,1,4
skill_hob,1,ce26,1,1,1,8,1,3,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,1,2,1,1,2,7,1,2,1,1,1,1,1,2,3,1,1,3,1,1,1,1,1,3,2,2,1,2,1,8,1,2,3,2,2,1,1,1,1,1,1,1,1,2,2,8,1,1,14,2,1,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,2,2,2,4,1,1,1,2,1,1,1,1,3,3,2,1,3,6,5
skill_hob,1,ce27,6,9,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,12,1,1,1,1,1,1,81,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,6,1,2,1,1,1,1,1,1,1,4,1,1,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,3,1,1,1,5,3,1,1,2,1,1,1,1,1,1,2,1
skill_hob,1,ce28,2,2,1,3,1,1,1,3,2,1,4,1,1,1,1,1,2,1,1,5,1,1,3,1,2,1,3,1,2,4,1,1,7,1,1,3,1,1,1,1,1,1,2,3,1,1,1,1,2,1,3,6,1,11,4,1,3,1,1,1,1,1,4,1,1,2,15,4,2,6,4,1,2,9,1,1,1,1,3,1,1,1,1,1,5,1,1,2,4,2,2,2,1,1,2,3,1,1,2,1,2,1,3,1,1,1,3
skill_hob,1,ce29,1,1,1,7,4,1,1,1,2,1,2,1,1,1,1,1,1,2,3,2,2,1,6,2,1,1,4,1,3,2,1,1,3,1,2,1,1,1,3,1,1,1,2,3,2,3,1,2,5,1,1,1,1,9,8,1,2,1,1,1,1,1,2,1,16,1,1,3,2,10,1,1,1,1,3,2,1,5,1,1,1,1,1,1,2,1,1,1,1,1,3,3,1,3,2,2,1,1,2,1,3,1,7,1,5,5,8
skill_hob,1,ce30,1,1,1,4,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,2,2,4,1,2,1,2,1,1,1,1,2,1,1,3,3,2,3,1,2,3,1,1,11,2,2,4,1,2,1,1,1,1,1,4,1,2,2,3,9,2,5,2,1,1,13,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,13,3,1,1,5,1,1,1,1,2,2,1,8,1,6,2,1
skill_hob,1,ce31,2,2,1,4,10,1,1,2,1,1,1,1,1,1,1,1,3,2,2,15,1,1,5,1,1,1,3,1,1,3,1,1,2,1,1,3,1,1,5,1,1,1,2,1,5,2,1,2,3,1,2,3,2,10,2,2,2,1,1,1,1,1,1,1,1,1,7,2,1,6,5,1,1,13,3,2,1,4,3,1,1,1,4,2,4,1,1,2,1,3,3,3,1,1,4,2,1,2,7,1,2,1,2,2,6,3,2
skill_hob,1,ce32,1,1,2,5,1,3,1,1,2,1,2,1,1,1,1,1,3,3,1,3,3,1,3,1,1,1,5,1,2,1,2,1,4,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,6,6,3,3,11,1,1,1,1,1,3,1,3,1,3,7,2,9,6,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,1,2,1,2,3,5,1,1,1,2,1,1,3,1,4,1,6,2,2,1,4
skill_hob,1,ce33,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,9,1,1,5,1,1,1,7,1,1,5,3,1,5,1,2,1,1,1,6,3,1,1,1,1,2,4,3,1,3,1,3,1,2,4,6,1,1,1,1,1,1,2,2,1,5,1,14,2,3,10,1,3,4,2,6,1,1,1,1,1,1,1,2,2,3,12,1,1,1,1,4,4,1,1,7,3,1,8,3,2,3,1,3,1,5,4,6
skill_hob,1,ce34,2,3,1,9,1,4,1,2,4,1,1,1,1,1,1,1,2,1,1,2,1,1,3,1,3,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,6,4,1,6,6,1,1,1,1,1,1,1,5,1,2,1,11,3,2,8,1,1,1,1,1,2,1,1,4,1,1,1,1,1,2,1,1,1,1,2,4,3,1,1,6,8,2,1,5,1,2,1,3,2,2,1,4
skill_hob,1,ce35,3,4,3,1,1,3,1,1,3,1,1,2,3,1,1,1,2,5,2,1,1,1,3,1,2,1,5,1,1,3,1,1,3,1,1,1,1,1,3,11,1,1,1,3,1,3,1,2,5,1,3,6,2,4,4,1,9,1,1,1,1,1,7,1,2,2,10,4,1,13,1,1,2,1,1,10,2,1,4,1,2,1,1,1,2,1,1,2,1,4,9,7,1,1,2,1,1,3,7,1,3,1,4,1,2,1,3
skill_hob,1,ce36,1,2,1,2,6,6,1,2,2,1,1,1,28,1,1,1,1,1,17,1,1,1,5,1,1,1,4,1,1,3,1,1,1,1,1,4,1,1,5,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,3,1,1,1,1,1,1,1,4,1,1,2,4,3,1,12,5,1,1,1,1,1,1,1,3,1,1,1,1,3,3,1,1,1,1,1,7,3,3,3,1,1,1,1,6,2,5,1,1,1,3,1,1
pop_lore,1,cf01,3,2,5,3,2,3,1,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,4,1,1,1,12,1,3,1,2,1,3,1,1,1,1,1,1,1,1,1,2,3,1,6,2,2,2,1,4,2,4,3,9,1,3,1,1,7,1,1,2,1,4,2,5,2,1,6,7,1,1,2,1,2,3,2,2,1,1,1,1,1,3,3,1,4,2,1,2,3,1,1,3,4,1,1,6,1,3,1,2,2,7,1,1
pop_lore,1,cf02,1,3,1,3,1,3,1,1,1,1,1,3,1,1,1,1,4,7,1,1,1,1,4,2,2,1,9,1,3,1,3,1,1,3,1,1,1,1,2,1,1,1,2,1,1,5,1,3,2,1,10,1,1,1,1,1,6,1,1,1,1,1,1,1,2,2,2,1,3,6,4,1,3,1,1,2,3,1,1,2,4,1,2,2,5,2,1,1,5,6,4,6,1,1,5,5,4,1,5,1,1,7,1,3,13,1,2
pop_lore,1,cf03,3,2,1,1,1,2,1,1,1,1,2,1,3,1,1,1,1,3,4,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,3,1,5,2,1,2,1,1,1,1,4,5,8,1,1,1,1,1,1,1,1,1,6,4,3,5,1,8,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,3,7,1,1,7,1,2,2,1,1,2,1,1,1,2,3,1,1
pop_lore,1,cf04,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,5,2,8,2,1,1,2,1,1,2,4,1,1,2,1,1,10,1,1,1,1,1,2,2,1,1,1,1,1,4,1,3,2,1,5,3,2,2,2,1,1,1,1,1,12,2,4,1,2,3,6,1,2,8,2,1,1,5,1,2,4,18,1,1,2,1,3,2,3,1,1,1,3,2,11,1,1,1,10,9,1,4,2,7,3,1,3,1,2,4,3
pop_lore,1,cf05,3,1,1,2,1,2,1,1,6,1,1,4,1,1,1,1,1,7,6,1,1,1,1,1,1,1,11,1,1,6,3,1,6,2,1,2,1,1,2,2,1,1,1,2,1,3,3,4,4,2,4,3,1,1,1,1,1,1,1,1,2,2,1,1,1,2,5,2,2,10,1,1,1,1,1,5,1,2,2,1,4,1,6,2,3,3,1,2,2,2,6,4,2,1,3,3,3,3,1,3,1,2,2,3,9,1,1
pop_lore,1,cf06,1,1,1,3,1,1,1,3,4,1,2,1,1,1,1,1,5,4,6,2,1,1,5,1,3,1,4,1,1,7,4,1,7,5,1,4,1,1,1,1,1,1,3,4,11,6,3,3,3,1,2,9,10,8,6,2,1,1,1,1,1,1,1,1,4,6,8,1,6,10,5,4,1,1,1,1,2,2,4,2,1,1,1,1,2,1,1,8,3,1,6,2,1,4,2,1,1,1,7,1,6,1,4,4,6,3,7
pop_lore,1,cf07,1,1,1,3,1,2,1,1,2,1,1,1,1,1,1,1,4,2,2,1,2,1,3,1,1,1,9,1,2,2,1,1,3,1,1,6,1,1,1,1,1,1,2,1,6,1,2,3,4,1,2,4,3,5,20,1,2,1,1,1,1,1,4,1,4,2,4,2,1,7,1,2,1,1,1,1,1,1,1,1,1,3,1,1,6,2,1,3,1,1,5,2,1,1,2,1,1,1,5,1,2,1,3,1,2,1,3
pop_lore,1,cf08,1,1,1,2,3,2,1,3,2,1,1,1,2,1,1,1,1,3,1,1,1,1,6,1,2,1,3,1,2,2,1,1,1,1,1,1,1,1,4,1,1,1,1,2,3,4,1,3,4,1,1,3,8,7,5,1,4,1,1,1,1,1,2,1,5,1,7,3,2,14,1,2,1,1,2,2,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,4,1,2,4,1,1,1
pop_lore,1,cf09,1,1,1,2,3,5,1,3,3,1,4,3,1,1,1,1,3,4,1,1,2,1,3,1,1,1,1,1,1,3,4,1,3,3,1,3,1,1,2,2,1,1,3,2,2,6,1,3,1,1,5,1,3,1,2,2,2,1,1,1,2,1,2,1,2,5,9,2,2,12,3,1,1,1,1,1,7,1,3,1,1,1,1,3,5,1,1,1,4,2,8,6,3,4,2,1,1,1,5,1,3,2,2,4,6,2,3
pop_lore,1,cf10,1,1,1,2,3,2,1,4,1,1,3,2,1,1,1,1,4,4,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,4,1,1,1,1,1,1,1,1,2,1,3,3,1,2,2,1,2,2,3,5,2,1,1,1,1,1,8,11,1,1,1,2,2,1,1,4,6,1,1,1,2,2,5,1,3,1,1,1,1,1,2,3,1,1,1,4,5,4,1,1,2,3,1,3,1,1,2,1,1,2,3,1,4
pop_lore,1,cf11,1,1,1,3,1,3,1,1,4,1,1,1,1,1,1,1,3,3,3,1,2,1,2,1,3,1,9,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,4,3,2,2,1,1,4,1,1,1,2,3,21,1,1,1,1,2,2,2,1,1,5,2,7,1,3,8,2,1,1,1,1,1,2,2,3,1,1,1,2,3,1,4,1,2,1,5,10,10,3,2,1,4,1,1,2,1,2,2,7,1,3,6,11
pop_lore,1,cf12,1,1,1,1,1,7,1,3,1,1,1,1,1,1,1,1,4,4,1,1,2,1,4,1,2,1,2,1,3,2,2,1,1,1,1,1,1,1,1,4,2,1,5,1,2,3,2,5,2,1,5,3,1,6,10,1,1,1,1,1,1,1,2,1,4,2,2,3,1,12,9,2,1,1,1,1,1,1,7,1,1,2,4,2,2,1,1,1,1,1,6,4,2,1,1,3,1,1,2,1,1,1,1,1,7,1,2
pop_lore,1,cf13,4,2,1,5,1,2,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,1,4,1,1,3,2,1,2,8,3,1,8,1,1,3,1,1,5,4,1,1,2,1,3,2,1,3,3,1,1,6,1,1,23,2,1,1,1,1,1,1,7,1,12,1,1,2,1,3,1,3,1,1,1,2,1,1,1,1,1,1,1,1,2,3,1,3,1,2,4,3,1,1,6,1,1,7,3,1,7,1,17,1,4,4,1
pop_lore,1,cf14,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,13,2,1,1,1,3,1,1,1,3,1,3,1,1,1,2,1,2,1,1,1,1,1,1,1,2,4,2,3,1,2,2,2,9,1,5,2,2,1,2,1,1,1,1,1,4,1,1,1,5,1,2,12,2,3,1,2,2,1,2,1,1,2,1,1,3,3,4,1,1,2,1,1,3,2,2,1,2,2,2,1,4,1,4,1,1,6,3,2,2
pop_lore,1,cf15,2,1,1,4,3,1,1,1,1,1,1,2,1,1,6,5,2,1,1,2,1,1,3,1,1,1,2,1,9,1,1,5,2,1,1,2,1,1,1,1,1,1,1,2,5,2,1,3,2,1,3,2,4,7,3,2,2,1,1,3,1,1,2,1,2,1,3,3,2,3,5,1,1,1,3,5,1,1,1,1,1,1,2,2,1,1,1,1,2,2,3,3,2,3,8,3,3,1,1,1,1,1,1,2,3,2,1
pop_lore,1,cf16,2,2,1,1,4,1,1,1,9,1,1,1,1,1,1,1,1,3,3,1,1,1,2,1,1,1,7,1,2,1,1,1,3,1,2,12,1,1,2,1,1,1,2,3,1,4,1,4,3,1,4,1,5,2,2,3,11,1,1,1,1,1,2,1,3,2,2,1,2,10,1,1,1,1,1,1,3,1,2,1,13,1,1,1,1,1,1,1,1,4,4,5,1,1,2,1,1,3,5,4,1,3,1,1,6,1,4
pop_lore,1,cf17,1,1,1,2,9,2,1,2,1,1,2,3,1,1,1,1,1,3,1,1,1,1,1,2,1,1,3,1,1,1,2,1,2,1,1,7,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,1,3,3,2,7,1,1,1,1,1,4,1,2,1,5,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,3,9,2,1,1,1,1,3,3,4,10,1,1,1,4,1,2,1,2,2,2,1,3,3,3
pop_lore,1,cf18,1,2,1,1,2,6,1,2,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,2,3,2,5,2,4,1,1,1,1,7,3,1,1,2,1,1,8,1,4,2,2,4,1,2,3,3,3,5,1,1,2,1,1,8,1,3,3,1,1,1,7,2,1,1,1,1,3,1,2,3,1,1,1,2,1,2,1,1,1,2,2,3,3,1,1,1,1,10,1,1,1,4,2,1,1,9,3,2
pop_lore,1,cf19,3,3,1,2,19,3,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,4,1,1,1,3,1,2,1,1,1,3,1,1,1,1,1,1,1,1,2,3,4,4,2,1,3,3,1,2,4,3,8,3,1,2,1,1,1,1,1,4,2,5,2,3,3,2,9,6,1,1,1,4,1,2,2,4,1,1,1,1,5,1,3,1,1,2,2,2,6,4,1,4,4,2,1,2,1,5,1,4,2,1,1,4
pop_lore,1,cf20,1,1,1,5,2,2,1,2,1,1,2,3,1,1,1,1,2,2,2,1,1,1,4,3,2,1,3,1,1,2,1,1,3,2,1,2,1,1,1,2,1,1,1,2,2,2,2,3,1,1,2,1,2,2,1,1,5,1,1,2,1,1,2,1,1,3,2,4,1,12,1,2,1,1,2,4,3,1,2,1,1,2,3,1,5,1,1,1,2,8,5,3,1,1,1,1,1,2,2,1,1,5,1,1,1,2,3
pop_lore,1,cf21,3,2,1,3,1,1,1,1,2,1,1,4,1,1,1,1,2,1,3,1,1,1,3,1,1,1,7,1,1,1,1,1,1,1,1,7,1,1,2,1,1,1,2,1,3,1,1,3,2,1,2,3,2,3,6,1,1,1,1,1,1,1,3,1,2,2,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,4,4,1,1,1,1,1,9,2,2,1,2,2,2,2,1,2
pop_lore,1,cf22,1,3,1,1,3,5,1,1,3,1,1,6,1,1,1,1,1,4,4,1,1,1,2,2,2,1,9,1,5,2,1,1,2,2,1,1,1,1,2,1,1,1,4,3,1,5,1,6,2,2,6,3,2,2,2,1,16,1,1,1,1,1,1,1,1,2,5,1,5,10,1,1,1,1,1,3,2,2,4,1,1,8,1,2,4,1,1,1,2,2,4,3,2,1,1,2,7,1,1,1,3,3,2,3,2,1,3
pop_lore,1,cf23,2,2,1,2,9,1,1,3,1,1,1,1,1,1,1,1,1,2,1,2,1,1,5,1,1,2,5,1,1,2,2,1,1,1,5,1,1,1,1,1,1,1,3,1,1,1,2,1,2,1,2,1,2,1,6,1,1,1,1,1,2,1,3,1,8,2,3,1,1,4,6,16,1,1,1,1,3,1,2,2,1,1,1,5,3,1,1,1,1,1,2,3,6,5,1,3,2,1,6,1,4,1,2,11,10,1,5
pop_lore,1,cf24,1,1,1,1,8,6,1,6,2,1,2,6,1,1,1,1,5,4,4,2,2,1,4,1,1,1,3,1,1,1,5,1,4,1,2,1,1,1,1,3,1,1,1,2,3,3,1,3,3,3,4,2,8,3,1,1,3,1,1,1,6,1,1,1,4,2,7,1,3,8,6,2,1,1,1,2,11,3,4,1,1,1,3,3,2,1,1,2,1,8,2,7,4,4,1,2,3,3,2,1,2,2,2,2,2,2,3
pop_lore,1,cf25,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,8,1,1,1,4,1,3,3,2,2,9,1,1,5,1,1,4,7,1,1,1,1,3,6,1,3,4,1,1,5,1,4,2,1,2,1,1,1,1,1,3,1,1,2,7,2,1,10,6,1,1,2,1,1,4,11,2,1,1,1,1,1,3,1,1,3,1,1,2,3,1,1,1,2,1,1,7,1,1,1,3,6,5,1,5
pop_lore,1,cf26,1,1,1,11,1,16,1,4,5,1,1,1,1,1,1,1,1,14,1,1,1,1,3,3,2,2,4,1,1,3,1,1,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,3,1,9,2,3,8,1,1,1,1,1,5,1,1,2,1,1,1,2,1,5,21,3,1,1,1,1,1,5,1,1,1,1,1,1,1,3,1,1,1,1,4,3,4,1,1,1,17,1,14,4,2,5,1,2,1,4,2,2
pop_lore,1,cf27,1,1,1,5,1,2,1,4,1,1,1,1,1,1,1,1,2,2,2,1,1,1,4,1,1,1,4,1,1,2,2,1,13,1,2,3,1,1,2,1,1,1,1,3,1,1,1,3,5,1,1,1,2,9,14,1,1,1,1,1,1,1,4,1,3,5,1,2,10,17,3,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,2,2,7,2,1,1,3,1,1,3,4,2,4,1,1,4,3,2,5
pop_lore,1,cf28,1,1,1,3,1,2,1,1,2,1,1,1,1,1,1,2,2,9,1,1,1,1,2,1,1,1,2,1,2,3,4,1,2,2,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,2,4,2,2,5,1,1,4,1,1,1,1,3,3,1,2,2,13,2,7,6,4,1,1,1,3,2,1,1,3,2,2,2,6,1,3,1,1,1,3,1,6,5,1,1,1,1,2,1,2,1,1,1,4,1,18,5,7
pop_lore,1,cf29,1,1,1,2,2,3,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,2,1,1,1,9,1,4,1,1,1,1,1,3,3,1,1,3,17,1,1,2,5,2,1,1,1,3,1,4,1,4,4,1,3,2,1,1,1,1,9,1,3,4,2,9,2,3,13,4,1,12,2,1,2,1,1,3,1,2,1,6,2,1,1,1,1,1,2,4,5,2,1,1,1,1,1,2,1,5,1,3,1,2,1,5
pop_lore,1,cf30,1,1,1,4,1,2,1,1,3,1,3,1,1,1,1,1,5,2,1,1,2,1,8,1,1,1,4,1,1,2,4,1,2,2,1,4,1,1,2,2,1,1,1,3,3,4,1,1,1,2,2,2,3,3,4,1,4,1,1,1,1,1,4,1,3,2,7,4,1,7,2,1,7,1,3,1,5,7,1,2,1,1,3,4,12,1,1,1,2,5,4,5,3,1,1,1,1,1,4,1,3,1,1,2,1,6,2
pop_lore,1,cf31,1,1,1,4,1,2,1,2,4,1,1,3,2,1,1,1,2,12,4,1,8,1,2,1,1,1,3,1,1,3,2,1,1,1,1,1,1,1,3,14,1,1,5,2,2,2,1,2,5,1,5,2,4,3,3,1,2,1,1,1,5,11,2,1,2,4,2,1,1,3,4,1,1,1,1,1,17,1,3,1,1,1,1,1,1,1,1,1,2,2,15,3,1,1,1,1,1,1,2,2,3,2,1,1,13,3,3
pop_lore,1,cf32,1,1,1,5,1,2,1,1,1,1,2,6,1,1,3,3,3,4,2,3,1,1,3,1,1,1,3,1,1,1,5,1,2,2,1,4,1,1,5,3,1,1,1,1,2,3,1,2,2,1,3,3,1,7,1,1,2,1,1,3,2,2,2,2,3,2,2,2,4,8,2,5,2,1,1,1,3,10,2,1,1,2,1,2,2,1,1,2,3,2,4,5,1,1,1,3,1,1,2,1,5,4,6,3,5,3,15
pop_lore,1,cf33,1,1,1,3,1,4,1,1,1,1,3,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,7,1,5,6,2,1,5,1,1,2,1,1,1,1,1,1,1,2,2,3,1,2,2,1,2,2,3,6,11,2,1,1,1,1,1,1,1,1,5,1,2,1,1,14,1,1,2,11,2,1,4,41,2,2,1,1,1,2,2,2,1,1,1,1,4,5,2,1,5,2,1,1,2,1,2,4,15,2,3,4,4
pop_lore,1,cf34,3,1,1,2,3,3,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,3,1,6,6,1,3,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,12,4,1,1,1,1,1,1,1,12,2,5,20,2,1,1,1,2,1,2,11,1,4,2
pop_lore,1,cf35,1,1,1,4,1,1,1,1,6,1,2,4,1,1,1,1,2,3,3,1,1,1,1,4,2,1,5,1,2,4,4,1,2,1,1,1,1,1,5,1,1,1,1,1,1,3,1,2,3,1,3,1,2,4,1,1,2,1,1,1,1,1,3,1,1,1,3,3,2,10,1,2,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,2,9,1,3,1,1,1,3,1,1,3,2,2
