genre,genreno,filename,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
gen_fic,2,ck18,0.032563025,0.042016807,0.026260504,0.029411765,0.055672269,0.058823529,0.089285714,0.030462185,0.037815126,0.050420168
gen_fic,2,ck19,0.012207528,0.064089522,0.01017294,0.019328586,0.042726348,0.041709054,0.110885046,0.013224822,0.02034588,0.06612411
gen_fic,2,ck20,0.027692308,0.057435897,0.022564103,0.02974359,0.058461538,0.064615385,0.117948718,0.026666667,0.023589744,0.059487179
gen_fic,2,ck21,0.023853211,0.029357798,0.031192661,0.026605505,0.024770642,0.093577982,0.07706422,0.040366972,0.013761468,0.047706422
gen_fic,2,ck22,0.021084337,0.047188755,0.017068273,0.027108434,0.031124498,0.058232932,0.06124498,0.036144578,0.020080321,0.040160643
gen_fic,2,ck23,0.018339768,0.047297297,0.017374517,0.02992278,0.028957529,0.057915058,0.085907336,0.030888031,0.022200772,0.037644788
gen_fic,2,ck24,0.041800643,0.025723473,0.043944266,0.038585209,0.031082529,0.082529475,0.046087889,0.038585209,0.027867095,0.034297964
gen_fic,2,ck25,0.02757158,0.044538706,0.024390244,0.032873807,0.040296925,0.064687169,0.088016967,0.037115589,0.031813362,0.047720042
gen_fic,2,ck26,0.013415893,0.042311662,0.018575851,0.019607843,0.027863777,0.04127967,0.063983488,0.021671827,0.015479876,0.030959752
gen_fic,2,ck27,0.005836576,0.045719844,0.010700389,0.023346304,0.022373541,0.045719844,0.09922179,0.022373541,0.015564202,0.064202335
gen_fic,2,ck28,0.015779093,0.046351085,0.018737673,0.012820513,0.029585799,0.042406312,0.055226824,0.026627219,0.026627219,0.029585799
gen_fic,2,ck29,0.014213198,0.062944162,0.017258883,0.034517766,0.042639594,0.054822335,0.087309645,0.03857868,0.030456853,0.042639594
mys_det,2,cl01,0.027748132,0.06189968,0.024546425,0.042689434,0.045891142,0.06189968,0.113127001,0.045891142,0.032017076,0.091782284
mys_det,2,cl02,0.012644889,0.036880927,0.015806112,0.018967334,0.023182297,0.032665964,0.070600632,0.015806112,0.017913593,0.029504742
mys_det,2,cl03,0.034274194,0.028225806,0.025201613,0.044354839,0.026209677,0.07358871,0.067540323,0.033266129,0.019153226,0.04233871
mys_det,2,cl04,0.031991744,0.042311662,0.02373581,0.040247678,0.01754386,0.076367389,0.039215686,0.028895769,0.024767802,0.031991744
mys_det,2,cl05,0.017578125,0.021484375,0.010742188,0.021484375,0.024414063,0.04296875,0.05078125,0.016601563,0.006835938,0.036132813
mys_det,2,cl06,0.022564103,0.02974359,0.021538462,0.041025641,0.022564103,0.072820513,0.056410256,0.04,0.016410256,0.037948718
mys_det,2,cl07,0.01171875,0.043945313,0.010742188,0.025390625,0.029296875,0.048828125,0.06640625,0.033203125,0.017578125,0.049804688
mys_det,2,cl08,0.023099134,0.06641001,0.009624639,0.024061598,0.053897979,0.045235804,0.092396535,0.02213667,0.033686237,0.067372474
mys_det,2,cl09,0.048323471,0.043392505,0.036489152,0.057199211,0.017751479,0.087771203,0.044378698,0.055226824,0.039447732,0.026627219
mys_det,2,cl10,0.015608741,0.058272633,0.012486993,0.026014568,0.031217482,0.055150884,0.072840791,0.036420395,0.027055151,0.042663892
mys_det,2,cl11,0.016614746,0.041536864,0.013499481,0.023883697,0.033229491,0.039460021,0.100726895,0.021806854,0.016614746,0.052959502
mys_det,2,cl12,0.029300567,0.0463138,0.016068053,0.032136106,0.030245747,0.064272212,0.080340265,0.035916824,0.019848771,0.047258979
mys_det,2,cl13,0.025289779,0.043203372,0.020021075,0.044257113,0.030558483,0.066385669,0.065331928,0.025289779,0.02739726,0.046364594
mys_det,2,cl14,0.033460803,0.046845124,0.018164436,0.035372849,0.028680688,0.069789675,0.078393881,0.033460803,0.026768642,0.035372849
mys_det,2,cl15,0.051643192,0.04600939,0.03286385,0.061032864,0.031924883,0.077934272,0.073239437,0.035680751,0.027230047,0.055399061
mys_det,2,cl16,0.031344793,0.018200202,0.012133468,0.041456016,0.010111223,0.053589484,0.063700708,0.024266936,0.018200202,0.027300303
mys_det,2,cl17,0.046182846,0.024505184,0.027332705,0.051837889,0.017907634,0.076343073,0.068803016,0.036757776,0.014137606,0.040527804
mys_det,2,cl18,0.022900763,0.046892039,0.014176663,0.029443839,0.030534351,0.050163577,0.069792803,0.026172301,0.029443839,0.046892039
mys_det,2,cl19,0.030188679,0.032075472,0.012264151,0.039622642,0.021698113,0.056603774,0.054716981,0.021698113,0.025471698,0.016981132
mys_det,2,cl20,0.023877746,0.028653295,0.019102197,0.049665712,0.024832856,0.067812798,0.077363897,0.035339064,0.026743075,0.050620821
mys_det,2,cl21,0.034774436,0.033834586,0.026315789,0.052631579,0.023496241,0.083646617,0.070488722,0.043233083,0.028195489,0.04887218
mys_det,2,cl22,0.031762295,0.032786885,0.025614754,0.038934426,0.016393443,0.06352459,0.069672131,0.033811475,0.016393443,0.038934426
mys_det,2,cl23,0.034518828,0.042887029,0.021966527,0.044979079,0.034518828,0.094142259,0.074267782,0.042887029,0.032426778,0.062761506
mys_det,2,cl24,0.019821606,0.031714569,0.017839445,0.028741328,0.018830525,0.059464817,0.056491576,0.029732408,0.017839445,0.037661051
sci_fi,2,cm01,0.020038168,0.078244275,0.013358779,0.027671756,0.047709924,0.053435115,0.10019084,0.027671756,0.021946565,0.066793893
sci_fi,2,cm02,0.01953125,0.044921875,0.012695313,0.037109375,0.029296875,0.046875,0.087890625,0.032226563,0.017578125,0.046875
sci_fi,2,cm03,0.021119324,0.038014784,0.005279831,0.026399155,0.036958817,0.060190074,0.110876452,0.024287223,0.029567054,0.086589229
sci_fi,2,cm04,0.024415056,0.036622584,0.018311292,0.048830112,0.023397762,0.075279756,0.070193286,0.026449644,0.01525941,0.044760936
sci_fi,2,cm05,0.02003643,0.052823315,0.009107468,0.032786885,0.036429872,0.058287796,0.100182149,0.037340619,0.026411658,0.047358834
sci_fi,2,cm06,0.020100503,0.068341709,0.012060302,0.034170854,0.04321608,0.055276382,0.096482412,0.027135678,0.017085427,0.050251256
adv_west,2,cn01,0.021074816,0.04109589,0.028451001,0.024236038,0.025289779,0.069546891,0.05374078,0.035827187,0.02739726,0.026343519
adv_west,2,cn02,0.033367037,0.027300303,0.024266936,0.038422649,0.023255814,0.086956522,0.053589484,0.052578362,0.023255814,0.03033367
adv_west,2,cn03,0.035818006,0.024201355,0.008712488,0.057115198,0.017424976,0.090029042,0.059051307,0.022265247,0.019361084,0.03678606
adv_west,2,cn04,0.050991501,0.046270066,0.028328612,0.077431539,0.018885741,0.107648725,0.049102927,0.052880076,0.025495751,0.03871577
adv_west,2,cn05,0.028856826,0.051054384,0.022197558,0.039955605,0.033296337,0.065482797,0.055493896,0.045504994,0.028856826,0.048834628
adv_west,2,cn06,0.022058824,0.039915966,0.024159664,0.018907563,0.013655462,0.066176471,0.06512605,0.024159664,0.012605042,0.037815126
adv_west,2,cn07,0.038961039,0.032467532,0.023191095,0.059369202,0.023191095,0.079777365,0.059369202,0.035250464,0.017625232,0.044526902
adv_west,2,cn08,0.035785288,0.070576541,0.026838966,0.042743539,0.03777336,0.084493042,0.092445328,0.036779324,0.026838966,0.040755467
adv_west,2,cn09,0.042381433,0.032290616,0.047426842,0.042381433,0.025227043,0.103935419,0.084762866,0.036326942,0.022199798,0.056508577
adv_west,2,cn10,0.024630542,0.036453202,0.018719212,0.032512315,0.015763547,0.078817734,0.04729064,0.032512315,0.01773399,0.037438424
adv_west,2,cn11,0.046182846,0.048067861,0.019792648,0.062205467,0.030160226,0.092365693,0.073515551,0.039585297,0.031102733,0.064090481
adv_west,2,cn12,0.030563515,0.021012416,0.024832856,0.045845272,0.009551098,0.072588348,0.051575931,0.035339064,0.010506208,0.029608405
adv_west,2,cn13,0.022922636,0.042024833,0.016236867,0.037249284,0.039159503,0.054441261,0.100286533,0.026743075,0.028653295,0.065902579
adv_west,2,cn14,0.039377289,0.032051282,0.013736264,0.039377289,0.023809524,0.06959707,0.061355311,0.021978022,0.032051282,0.035714286
adv_west,2,cn15,0.049085659,0.037536092,0.033686237,0.064485082,0.023099134,0.085659288,0.069297401,0.03946102,0.021174206,0.032723773
adv_west,2,cn16,0.01457976,0.04373928,0.013722127,0.024871355,0.021440823,0.054030875,0.058319039,0.02058319,0.02058319,0.036020583
adv_west,2,cn17,0.024024024,0.028028028,0.016016016,0.028028028,0.024024024,0.036036036,0.07007007,0.019019019,0.026026026,0.05005005
adv_west,2,cn18,0.009060023,0.047565119,0.00792752,0.013590034,0.036240091,0.030577576,0.092865232,0.016987542,0.026047565,0.047565119
adv_west,2,cn19,0.00872093,0.041666667,0.012596899,0.013565891,0.052325581,0.048449612,0.104651163,0.025193798,0.026162791,0.055232558
adv_west,2,cn20,0.036964981,0.043774319,0.026264591,0.043774319,0.034046693,0.097276265,0.062256809,0.034046693,0.029182879,0.035992218
adv_west,2,cn21,0.038610039,0.031853282,0.026061776,0.03957529,0.024131274,0.075289575,0.075289575,0.028957529,0.012548263,0.036679537
adv_west,2,cn22,0.022222222,0.032850242,0.016425121,0.022222222,0.014492754,0.061835749,0.055072464,0.030917874,0.021256039,0.032850242
adv_west,2,cn23,0.053911205,0.034883721,0.030655391,0.067653277,0.040169133,0.095137421,0.090909091,0.030655391,0.023255814,0.043340381
adv_west,2,cn24,0.044,0.042,0.038,0.044,0.034,0.072,0.084,0.038,0.022,0.044
adv_west,2,cn25,0.051353875,0.035480859,0.033613445,0.066293184,0.026143791,0.101774043,0.056022409,0.0410831,0.029878618,0.072829132
adv_west,2,cn26,0.053105311,0.03330333,0.01440144,0.067506751,0.01530153,0.094509451,0.04680468,0.04860486,0.01980198,0.02790279
adv_west,2,cn27,0.018322083,0.036644166,0.022179364,0.020250723,0.027000964,0.052073288,0.056894889,0.024108004,0.015429122,0.043394407
adv_west,2,cn28,0.051818182,0.05,0.056363636,0.06,0.054545455,0.102727273,0.098181818,0.044545455,0.035454545,0.051818182
adv_west,2,cn29,0.018304432,0.032755299,0.024084778,0.014450867,0.016377649,0.049132948,0.049132948,0.012524085,0.010597303,0.023121387
rom_love,2,cp01,0.027777778,0.048611111,0.01984127,0.026785714,0.032738095,0.061507937,0.055555556,0.032738095,0.017857143,0.033730159
rom_love,2,cp02,0.020100503,0.035175879,0.021105528,0.036180905,0.044221106,0.061306533,0.081407035,0.028140704,0.021105528,0.03718593
rom_love,2,cp03,0.020447907,0.05744888,0.023369036,0.032132425,0.06134372,0.063291139,0.104186952,0.032132425,0.026290166,0.068159688
rom_love,2,cp04,0.017148014,0.059566787,0.017148014,0.029783394,0.072202166,0.065884477,0.116425993,0.037906137,0.027978339,0.070397112
rom_love,2,cp05,0.019269777,0.051724138,0.017241379,0.027383367,0.043610548,0.059837728,0.101419878,0.030425963,0.029411765,0.064908722
rom_love,2,cp06,0.016393443,0.06171649,0.013500482,0.025072324,0.050144648,0.051108968,0.096432015,0.023143684,0.025072324,0.051108968
rom_love,2,cp07,0.044193217,0.046248715,0.027749229,0.060637205,0.028776978,0.092497431,0.122302158,0.039054471,0.027749229,0.072970195
rom_love,2,cp08,0.02357985,0.050375134,0.018220793,0.021436227,0.034297964,0.075026795,0.060021436,0.045016077,0.01607717,0.046087889
rom_love,2,cp09,0.025492468,0.054461182,0.030127462,0.030127462,0.041714948,0.067207416,0.07995365,0.028968714,0.022016222,0.040556199
rom_love,2,cp10,0.007172131,0.038934426,0.004098361,0.014344262,0.039959016,0.026639344,0.103483607,0.013319672,0.019467213,0.049180328
rom_love,2,cp11,0.034168565,0.054669704,0.022779043,0.047835991,0.050113895,0.086560364,0.088838269,0.050113895,0.022779043,0.054669704
rom_love,2,cp12,0.017148982,0.058949625,0.018220793,0.022508039,0.058949625,0.048231511,0.096463023,0.028938907,0.026795284,0.058949625
rom_love,2,cp13,0.075471698,0.04468719,0.048659384,0.071499503,0.043694141,0.142999007,0.071499503,0.058589871,0.035749752,0.028798411
rom_love,2,cp14,0.020533881,0.031827515,0.019507187,0.034907598,0.023613963,0.067761807,0.05338809,0.050308008,0.013347023,0.039014374
rom_love,2,cp15,0.031219512,0.054634146,0.014634146,0.033170732,0.037073171,0.071219512,0.062439024,0.045853659,0.025365854,0.035121951
rom_love,2,cp16,0.022346369,0.033519553,0.034450652,0.03538175,0.038175047,0.070763501,0.089385475,0.029795158,0.01396648,0.045623836
rom_love,2,cp17,0.028265107,0.054580897,0.063352827,0.032163743,0.055555556,0.106237817,0.107212476,0.038986355,0.038011696,0.06920078
rom_love,2,cp18,0.032024793,0.036157025,0.022727273,0.024793388,0.02892562,0.066115702,0.06714876,0.033057851,0.025826446,0.026859504
rom_love,2,cp19,0.024784483,0.046336207,0.023706897,0.038793103,0.034482759,0.066810345,0.089439655,0.048491379,0.025862069,0.052801724
rom_love,2,cp20,0.019543974,0.046688382,0.016286645,0.015200869,0.054288817,0.055374593,0.079261672,0.034744843,0.031487514,0.039087948
rom_love,2,cp21,0.015697138,0.059095106,0.013850416,0.023084026,0.029547553,0.049861496,0.06278855,0.035087719,0.020313943,0.041551247
rom_love,2,cp22,0.016163793,0.057112069,0.00862069,0.017241379,0.078663793,0.042025862,0.118534483,0.029094828,0.025862069,0.065732759
rom_love,2,cp23,0.018709074,0.054256314,0.015902713,0.027128157,0.0505145,0.062675398,0.089803555,0.030869972,0.022450889,0.053320861
rom_love,2,cp24,0.02537594,0.022556391,0.016917293,0.02537594,0.008458647,0.04887218,0.033834586,0.023496241,0.009398496,0.022556391
rom_love,2,cp25,0.023379384,0.04357067,0.01487779,0.034006376,0.038257173,0.068012752,0.093517535,0.04250797,0.020191286,0.053134963
rom_love,2,cp26,0.036343612,0.026431718,0.077092511,0.080396476,0.052863436,0.137665198,0.080396476,0.051762115,0.022026432,0.030837004
rom_love,2,cp27,0.017424976,0.037754114,0.017424976,0.027105518,0.029041626,0.042594385,0.070667957,0.028073572,0.015488867,0.060019361
rom_love,2,cp28,0.029411765,0.057809331,0.015212982,0.028397566,0.035496957,0.068965517,0.072008114,0.028397566,0.021298174,0.038539554
rom_love,2,cp29,0.03606853,0.059513075,0.019837692,0.052299369,0.03877367,0.073940487,0.117222723,0.034265104,0.027051398,0.081154193
humor,2,cr01,0.033235582,0.051808407,0.019550342,0.056695992,0.031280547,0.084066471,0.10459433,0.05083089,0.026392962,0.056695992
humor,2,cr02,0.018145161,0.039314516,0.01108871,0.022177419,0.041330645,0.039314516,0.092741935,0.02016129,0.023185484,0.050403226
humor,2,cr03,0.04375,0.06875,0.03125,0.057142857,0.044642857,0.105357143,0.105357143,0.048214286,0.028571429,0.066964286
humor,2,cr04,0.025210084,0.043067227,0.011554622,0.030462185,0.023109244,0.06092437,0.077731092,0.029411765,0.012605042,0.039915966
humor,2,cr05,0.011204482,0.032679739,0.013071895,0.026143791,0.040149393,0.062558357,0.096171802,0.028944911,0.021475257,0.060690943
humor,2,cr06,0.029441624,0.033502538,0.028426396,0.043654822,0.024365482,0.067005076,0.067005076,0.03857868,0.015228426,0.037563452
humor,2,cr07,0.01026694,0.062628337,0.009240246,0.020533881,0.057494867,0.044147844,0.102669405,0.019507187,0.026694045,0.079055441
humor,2,cr08,0.023318386,0.041255605,0.010762332,0.020627803,0.039461883,0.052914798,0.113004484,0.027802691,0.020627803,0.059192825
humor,2,cr09,0.03592233,0.030097087,0.031067961,0.039805825,0.022330097,0.073786408,0.084466019,0.038834951,0.013592233,0.049514563
