genre,genreno,filename,pleasantness,activation,imagery,word_1,word_2,word_af,word_also,word_american,word_another,word_arlene,word_around,word_back,word_bdikkat,word_business,word_came,word_car,word_christ,word_christian,word_church,word_come,word_could,word_day,word_development,word_door,word_ekstrohm,word_even,word_eyes,word_face,word_feed,word_first,word_fiscal,word_general,word_get,word_go,word_god,word_good,word_got,word_government,word_great,word_hal,word_helva,word_home,word_house,word_jack,word_jazz,word_know,word_last,word_life,word_like,word_line,word_little,word_long,word_looked,word_made,word_make,word_man,word_many,word_may,word_members,word_men,word_mercer,word_mike,word_mother,word_mr,word_mrs,word_much,word_music,word_must,word_never,word_new,word_number,word_old,word_one,word_people,word_power,word_president,word_program,word_public,word_right,word_said,word_school,word_see,word_shall,word_ship,word_spirit,word_state,word_states,word_still,word_system,word_tax,word_things,word_thought,word_three,word_time,word_two,word_united,word_us,word_use,word_used,word_war,word_water,word_way,word_week,word_well,word_went,word_work,word_world,word_would,word_year,word_years
skill_hob,1,ce04,2.019987608,1.889480297,1.734324659,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,8,1,1,5,1,1,3,1,1,1,4,2,1,6,1,1,1,1,2,3,1,6,5,1,1,1,1,1,1,1,3,12,3,4,4,1,1,12,2,2,1,1,1,2,1,1,1,1,1,2,1,1,3,1,1,2,2,1,5,3,1,3,2,1,1,1,3,1,2,1,5,1,5,1,3
skill_hob,1,ce05,1.969287802,1.812733454,1.953381643,1,1,1,7,4,2,1,2,1,1,1,1,1,1,1,1,3,2,3,1,1,1,1,1,1,2,2,1,1,2,1,1,3,1,1,6,1,1,1,1,1,1,2,6,1,3,1,1,11,1,2,2,1,6,3,1,1,1,1,1,5,9,2,1,2,2,4,3,1,3,1,1,2,1,1,5,3,1,1,1,1,2,2,2,3,2,1,2,1,1,3,4,2,2,3,1,1,1,5,1,3,2,2,6,2,17,11
skill_hob,1,ce06,1.976782703,1.8016748,1.943871707,1,1,1,3,5,2,1,2,1,1,1,1,3,1,1,1,3,5,3,1,2,1,3,1,1,1,2,1,2,2,2,1,2,1,2,3,1,1,2,1,1,1,1,2,2,1,2,1,3,1,2,3,3,4,12,1,1,1,1,1,1,1,5,1,3,3,7,4,1,9,5,5,1,6,2,2,1,1,2,1,1,1,7,8,2,1,1,1,2,1,4,2,5,1,4,6,1,10,3,1,3,1,2,2,1,3,5
skill_hob,1,ce07,1.794362706,1.747312941,2.144705882,3,1,14,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,6,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,3,2,11,1,2,3,1,4,4,4,1,1,1,1,1,1,4,1,5,1,1,3,1,13,1,2,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,11,1,1,2,5,1,1,4,1,1,1,5,1,1,1,1
skill_hob,1,ce08,1.791988889,1.78360679,1.868641975,3,1,20,2,1,4,1,2,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,3,3,1,4,3,1,2,1,1,1,1,1,1,1,10,1,1,10,1,8,1,1,1,1,1,5,1,2,1,1,1,1,1,1,2,1,1,3,1,6,1,7,1,1,2,14,1,3,4,1,2,1,1,3,5,1,2
skill_hob,1,ce09,1.97499393,1.822249681,1.917252396,2,3,1,2,1,5,1,5,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,1,1,1,2,1,20,2,1,3,2,1,1,1,1,1,2,3,1,11,1,7,2,2,2,3,1,3,1,1,1,1,1,1,2,2,6,1,2,2,1,1,3,7,1,1,1,1,1,3,2,1,1,1,1,1,1,1,2,1,1,2,1,2,20,3,1,2,1,1,1,1,4,3,2,1,4,1,2,1,1
skill_hob,1,ce10,1.886795346,1.830763648,2.021383648,1,1,3,8,2,4,1,5,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,1,1,1,7,1,1,3,1,1,6,1,1,1,1,1,2,1,1,1,1,2,1,3,5,5,6,1,7,2,1,3,4,1,1,1,1,1,1,1,3,1,1,1,16,3,3,11,1,2,1,1,1,3,1,1,3,1,1,1,1,1,3,1,1,1,2,3,6,7,1,1,3,3,1,1,1,1,4,1,2,1,3,6,2
skill_hob,1,ce11,1.917209023,1.741400902,2.120300752,1,1,1,5,1,2,1,2,2,1,1,3,1,1,1,1,2,6,2,1,1,1,3,1,1,2,2,1,3,2,2,1,3,2,1,2,1,1,1,2,1,1,2,1,2,5,1,2,3,2,8,3,1,3,1,1,1,1,1,1,1,1,4,1,2,1,3,2,4,10,1,1,1,1,1,2,2,1,1,1,1,2,1,1,3,1,1,2,2,5,1,9,1,1,1,3,2,3,1,2,1,3,1,1,6,2,2
skill_hob,1,ce12,2.030194019,1.795866388,2.023684211,1,1,3,3,2,8,1,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,3,2,1,2,1,2,7,1,1,2,1,1,1,1,1,4,1,1,1,1,1,2,4,1,6,7,1,1,1,1,1,1,1,2,1,3,3,12,1,9,15,1,1,1,1,3,1,1,1,3,1,1,1,3,6,2,1,1,1,1,1,4,3,5,1,5,2,3,1,1,2,2,1,1,2,2,2,1
skill_hob,1,ce13,1.898331736,1.716998187,2.155181347,1,1,1,3,2,3,1,5,4,1,1,8,3,1,2,4,2,1,1,2,4,1,2,1,1,1,7,1,2,2,1,1,3,3,2,4,1,1,2,3,1,1,1,2,1,3,1,1,2,1,2,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,5,1,2,10,2,2,1,1,2,15,1,1,2,1,1,1,1,1,3,1,1,2,1,4,3,3,1,1,1,2,3,5,3,1,2,3,1,6,1,2,7
skill_hob,1,ce14,1.926526103,1.765043266,2.169249106,13,10,1,4,1,2,1,3,4,1,2,1,2,1,1,1,3,1,3,1,1,1,3,2,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,1,1,2,1,2,3,2,2,6,1,3,11,2,3,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,11,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,2,1,2,8,3,1,6,4,1,5,1,3,2,1,1,2
skill_hob,1,ce15,1.768969675,1.65789657,2.238628159,2,2,3,1,1,4,1,7,4,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,3,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,6,1,3,10,1,1,5,1,1,1,1,1,1,1,2,1,2,1,2,1,1,11,1,1,1,1,1,5,1,1,5,1,1,1,2,1,3,1,1,1,1,8,2,7,1,1,13,6,1,3,1,1,1,1,4,1,2,1,1
skill_hob,1,ce16,1.823660428,1.724296658,2.090641711,1,1,3,9,1,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1,8,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,7,3,4,1,7,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,11,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,4,5,13,1,1,3,14,1,4,3,1,8,2,3,1,5,1,2
skill_hob,1,ce17,1.831288303,1.766144839,2.020412844,1,1,9,3,1,2,1,1,1,1,1,2,1,1,1,1,3,1,1,1,3,1,4,1,1,6,4,1,2,3,1,1,5,1,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,1,1,1,1,1,1,6,1,3,1,2,2,1,7,1,3,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,3,2,1,1,4,7,1,3,7,1,5,1,5,1,1,2,1
skill_hob,1,ce18,1.884153474,1.771436228,2.033995037,3,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,9,1,7,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1,2,5,1,2,2,2,4,6,1,6,1,1,1,5,1,1,1,2,3,4,2,7,7,1,1,2,1,1,2,5,1,1,4,1,1,1,2,3,2,1,1,1,1,1,9,1,1,3,2,8,1,2,1,5,1,5,1,3,3,4
skill_hob,1,ce19,1.985577022,1.802360727,1.977725674,1,1,1,6,1,2,1,4,1,1,2,2,1,1,1,1,5,1,3,1,1,1,8,2,1,1,8,1,1,2,1,1,8,1,1,2,1,1,1,7,1,1,3,1,4,2,1,3,3,2,4,4,1,6,12,1,1,1,1,1,1,1,3,1,5,2,2,2,1,6,2,1,1,1,1,3,1,2,3,1,2,2,2,1,3,1,1,2,1,1,5,3,1,8,1,1,1,8,1,3,7,1,2,1,1,1,4
skill_hob,1,ce20,1.908616343,1.739605257,1.900342857,1,2,1,3,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,4,1,1,1,3,1,1,9,2,1,4,1,1,1,1,1,3,25,1,1,4,2,1,2,4,5,4,1,1,4,1,2,8,1,2,1,1,1,1,1,8,1,1,2,5,1,1,8,1,1,1,1,1,2,1,1,2,1,1,1,1,1,3,10,1,4,1,2,2,4,1,1,3,1,1,5,6,1,3,1,3,1,1,3,3
skill_hob,1,ce21,2.007133368,1.750434519,1.873221757,1,1,1,7,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,1,2,2,1,1,12,1,3,2,1,1,1,1,1,1,2,1,5,1,1,2,3,1,2,6,1,4,33,1,1,1,1,1,1,1,6,1,3,2,3,2,3,7,4,1,1,3,6,1,1,1,1,1,1,1,3,1,2,1,1,2,1,1,3,1,1,1,16,2,1,23,1,1,6,1,4,1,1,2,2
skill_hob,1,ce22,2.045661118,1.904440994,1.82136646,2,1,1,3,2,2,1,1,2,1,1,1,1,1,1,1,1,4,1,3,1,1,6,1,2,1,4,1,1,1,1,1,5,1,1,5,1,1,2,2,1,2,1,1,6,3,1,2,1,1,2,1,1,11,6,1,3,1,1,1,1,1,3,17,5,5,13,1,4,7,8,1,1,1,2,2,1,1,1,1,1,1,1,3,2,1,1,1,2,4,6,1,3,1,1,3,2,1,2,1,4,1,2,17,3,1,4
skill_hob,1,ce23,1.918802151,1.782480526,1.96702509,1,3,2,2,5,1,1,1,1,1,4,1,1,1,1,1,2,2,1,1,1,1,3,4,1,1,11,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,5,1,2,5,3,2,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,6,1,2,3,2,1,1,1,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,3,4,7,1,1,4,3,1,5,2,1,2,2,10,2,4,1,8
skill_hob,1,ce24,1.933083501,1.84594961,2.060200669,1,1,1,5,7,3,1,1,13,1,2,1,1,1,1,1,3,4,3,2,2,1,5,1,1,1,8,1,1,2,1,1,2,1,1,4,1,1,2,1,1,1,3,2,3,1,1,5,1,1,2,3,1,1,1,1,2,1,1,1,1,1,2,1,5,2,1,2,2,12,2,1,3,3,1,4,2,6,2,1,1,1,1,1,1,2,1,3,1,3,4,3,1,1,3,3,1,1,2,2,3,1,8,1,5,1,2
skill_hob,1,ce25,1.85660842,1.832874279,1.966551326,3,2,2,5,1,2,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,5,1,3,8,5,1,1,1,1,1,3,1,8,1,4,1,5,2,1,10,1,3,1,1,1,1,1,3,2,1,1,1,1,1,3,8,1,1,1,6,4,3,1,1,5,10,1,4,1,1,5,1,1,1,2,1,4
skill_hob,1,ce26,1.954416005,1.859230218,1.900896287,1,1,1,8,1,3,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,1,2,1,1,2,7,1,2,1,1,1,1,1,2,3,1,1,3,1,1,1,1,1,3,2,2,1,2,1,8,1,2,3,2,2,1,1,1,1,1,1,1,1,2,2,8,1,1,14,2,1,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,2,2,2,4,1,1,1,2,1,1,1,1,3,3,2,1,3,6,5
skill_hob,1,ce27,1.813057996,1.779357676,1.988486141,6,9,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,12,1,1,1,1,1,1,81,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,6,1,2,1,1,1,1,1,1,1,4,1,1,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,3,1,1,1,5,3,1,1,2,1,1,1,1,1,1,2,1
skill_hob,1,ce28,1.937041333,1.849332308,1.766974359,2,2,1,3,1,1,1,3,2,1,4,1,1,1,1,1,2,1,1,5,1,1,3,1,2,1,3,1,2,4,1,1,7,1,1,3,1,1,1,1,1,1,2,3,1,1,1,1,2,1,3,6,1,11,4,1,3,1,1,1,1,1,4,1,1,2,15,4,2,6,4,1,2,9,1,1,1,1,3,1,1,1,1,1,5,1,1,2,4,2,2,2,1,1,2,3,1,1,2,1,2,1,3,1,1,1,3
skill_hob,1,ce29,1.922552033,1.777151199,1.911783107,1,1,1,7,4,1,1,1,2,1,2,1,1,1,1,1,1,2,3,2,2,1,6,2,1,1,4,1,3,2,1,1,3,1,2,1,1,1,3,1,1,1,2,3,2,3,1,2,5,1,1,1,1,9,8,1,2,1,1,1,1,1,2,1,16,1,1,3,2,10,1,1,1,1,3,2,1,5,1,1,1,1,1,1,2,1,1,1,1,1,3,3,1,3,2,2,1,1,2,1,3,1,7,1,5,5,8
skill_hob,1,ce30,1.957105908,1.842448335,1.901396348,1,1,1,4,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,2,2,4,1,2,1,2,1,1,1,1,2,1,1,3,3,2,3,1,2,3,1,1,11,2,2,4,1,2,1,1,1,1,1,4,1,2,2,3,9,2,5,2,1,1,13,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,13,3,1,1,5,1,1,1,1,2,2,1,8,1,6,2,1
skill_hob,1,ce31,1.972466024,1.913285531,1.98392283,2,2,1,4,10,1,1,2,1,1,1,1,1,1,1,1,3,2,2,15,1,1,5,1,1,1,3,1,1,3,1,1,2,1,1,3,1,1,5,1,1,1,2,1,5,2,1,2,3,1,2,3,2,10,2,2,2,1,1,1,1,1,1,1,1,1,7,2,1,6,5,1,1,13,3,2,1,4,3,1,1,1,4,2,4,1,1,2,1,3,3,3,1,1,4,2,1,2,7,1,2,1,2,2,6,3,2
skill_hob,1,ce32,1.892730081,1.783319309,1.860365854,1,1,2,5,1,3,1,1,2,1,2,1,1,1,1,1,3,3,1,3,3,1,3,1,1,1,5,1,2,1,2,1,4,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,6,6,3,3,11,1,1,1,1,1,3,1,3,1,3,7,2,9,6,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,1,2,1,2,3,5,1,1,1,2,1,1,3,1,4,1,6,2,2,1,4
skill_hob,1,ce33,1.917331967,1.758623888,1.904683841,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,9,1,1,5,1,1,1,7,1,1,5,3,1,5,1,2,1,1,1,6,3,1,1,1,1,2,4,3,1,3,1,3,1,2,4,6,1,1,1,1,1,1,2,2,1,5,1,14,2,3,10,1,3,4,2,6,1,1,1,1,1,1,1,2,2,3,12,1,1,1,1,4,4,1,1,7,3,1,8,3,2,3,1,3,1,5,4,6
skill_hob,1,ce34,1.801234457,1.746095652,1.988478261,2,3,1,9,1,4,1,2,4,1,1,1,1,1,1,1,2,1,1,2,1,1,3,1,3,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,6,4,1,6,6,1,1,1,1,1,1,1,5,1,2,1,11,3,2,8,1,1,1,1,1,2,1,1,4,1,1,1,1,1,2,1,1,1,1,2,4,3,1,1,6,8,2,1,5,1,2,1,3,2,2,1,4
skill_hob,1,ce35,1.862536223,1.768868171,2.060095012,3,4,3,1,1,3,1,1,3,1,1,2,3,1,1,1,2,5,2,1,1,1,3,1,2,1,5,1,1,3,1,1,3,1,1,1,1,1,3,11,1,1,1,3,1,3,1,2,5,1,3,6,2,4,4,1,9,1,1,1,1,1,7,1,2,2,10,4,1,13,1,1,2,1,1,10,2,1,4,1,2,1,1,1,2,1,1,2,1,4,9,7,1,1,2,1,1,3,7,1,3,1,4,1,2,1,3
skill_hob,1,ce36,1.935401829,1.753010976,1.965853659,1,2,1,2,6,6,1,2,2,1,1,1,28,1,1,1,1,1,17,1,1,1,5,1,1,1,4,1,1,3,1,1,1,1,1,4,1,1,5,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,3,1,1,1,1,1,1,1,4,1,1,2,4,3,1,12,5,1,1,1,1,1,1,1,3,1,1,1,1,3,3,1,1,1,1,1,7,3,3,3,1,1,1,1,6,2,5,1,1,1,3,1,1
pop_lore,1,cf01,1.909287589,1.818125537,1.812649165,3,2,5,3,2,3,1,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,4,1,1,1,12,1,3,1,2,1,3,1,1,1,1,1,1,1,1,1,2,3,1,6,2,2,2,1,4,2,4,3,9,1,3,1,1,7,1,1,2,1,4,2,5,2,1,6,7,1,1,2,1,2,3,2,2,1,1,1,1,1,3,3,1,4,2,1,2,3,1,1,3,4,1,1,6,1,3,1,2,2,7,1,1
pop_lore,1,cf02,1.802741576,1.85238587,2.036413043,1,3,1,3,1,3,1,1,1,1,1,3,1,1,1,1,4,7,1,1,1,1,4,2,2,1,9,1,3,1,3,1,1,3,1,1,1,1,2,1,1,1,2,1,1,5,1,3,2,1,10,1,1,1,1,1,6,1,1,1,1,1,1,1,2,2,2,1,3,6,4,1,3,1,1,2,3,1,1,2,4,1,2,2,5,2,1,1,5,6,4,6,1,1,5,5,4,1,5,1,1,7,1,3,13,1,2
pop_lore,1,cf03,1.938120168,1.811914886,1.773109244,3,2,1,1,1,2,1,1,1,1,2,1,3,1,1,1,1,3,4,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,3,1,5,2,1,2,1,1,1,1,4,5,8,1,1,1,1,1,1,1,1,1,6,4,3,5,1,8,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,3,7,1,1,7,1,2,2,1,1,2,1,1,1,2,3,1,1
pop_lore,1,cf04,1.9435967,1.770212321,2.020242024,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,5,2,8,2,1,1,2,1,1,2,4,1,1,2,1,1,10,1,1,1,1,1,2,2,1,1,1,1,1,4,1,3,2,1,5,3,2,2,2,1,1,1,1,1,12,2,4,1,2,3,6,1,2,8,2,1,1,5,1,2,4,18,1,1,2,1,3,2,3,1,1,1,3,2,11,1,1,1,10,9,1,4,2,7,3,1,3,1,2,4,3
pop_lore,1,cf05,1.894894132,1.800612225,2.099266504,3,1,1,2,1,2,1,1,6,1,1,4,1,1,1,1,1,7,6,1,1,1,1,1,1,1,11,1,1,6,3,1,6,2,1,2,1,1,2,2,1,1,1,2,1,3,3,4,4,2,4,3,1,1,1,1,1,1,1,1,2,2,1,1,1,2,5,2,2,10,1,1,1,1,1,5,1,2,2,1,4,1,6,2,3,3,1,2,2,2,6,4,2,1,3,3,3,3,1,3,1,2,2,3,9,1,1
pop_lore,1,cf06,1.984463879,1.806354303,1.843393939,1,1,1,3,1,1,1,3,4,1,2,1,1,1,1,1,5,4,6,2,1,1,5,1,3,1,4,1,1,7,4,1,7,5,1,4,1,1,1,1,1,1,3,4,11,6,3,3,3,1,2,9,10,8,6,2,1,1,1,1,1,1,1,1,4,6,8,1,6,10,5,4,1,1,1,1,2,2,4,2,1,1,1,1,2,1,1,8,3,1,6,2,1,4,2,1,1,1,7,1,6,1,4,4,6,3,7
pop_lore,1,cf07,1.944114055,1.889217627,1.773041475,1,1,1,3,1,2,1,1,2,1,1,1,1,1,1,1,4,2,2,1,2,1,3,1,1,1,9,1,2,2,1,1,3,1,1,6,1,1,1,1,1,1,2,1,6,1,2,3,4,1,2,4,3,5,20,1,2,1,1,1,1,1,4,1,4,2,4,2,1,7,1,2,1,1,1,1,1,1,1,1,1,3,1,1,6,2,1,3,1,1,5,2,1,1,2,1,1,1,5,1,2,1,3,1,2,1,3
pop_lore,1,cf08,2.00927949,1.861397335,1.88760139,1,1,1,2,3,2,1,3,2,1,1,1,2,1,1,1,1,3,1,1,1,1,6,1,2,1,3,1,2,2,1,1,1,1,1,1,1,1,4,1,1,1,1,2,3,4,1,3,4,1,1,3,8,7,5,1,4,1,1,1,1,1,2,1,5,1,7,3,2,14,1,2,1,1,2,2,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,4,1,2,4,1,1,1
pop_lore,1,cf09,1.913255799,1.852464304,1.961340206,1,1,1,2,3,5,1,3,3,1,4,3,1,1,1,1,3,4,1,1,2,1,3,1,1,1,1,1,1,3,4,1,3,3,1,3,1,1,2,2,1,1,3,2,2,6,1,3,1,1,5,1,3,1,2,2,2,1,1,1,2,1,2,1,2,5,9,2,2,12,3,1,1,1,1,1,7,1,3,1,1,1,1,3,5,1,1,1,4,2,8,6,3,4,2,1,1,1,5,1,3,2,2,4,6,2,3
pop_lore,1,cf10,1.855204859,1.831167391,1.973401535,1,1,1,2,3,2,1,4,1,1,3,2,1,1,1,1,4,4,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,4,1,1,1,1,1,1,1,1,2,1,3,3,1,2,2,1,2,2,3,5,2,1,1,1,1,1,8,11,1,1,1,2,2,1,1,4,6,1,1,1,2,2,5,1,3,1,1,1,1,1,2,3,1,1,1,4,5,4,1,1,2,3,1,3,1,1,2,1,1,2,3,1,4
pop_lore,1,cf11,1.882238626,1.809786937,1.947522523,1,1,1,3,1,3,1,1,4,1,1,1,1,1,1,1,3,3,3,1,2,1,2,1,3,1,9,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,4,3,2,2,1,1,4,1,1,1,2,3,21,1,1,1,1,2,2,2,1,1,5,2,7,1,3,8,2,1,1,1,1,1,2,2,3,1,1,1,2,3,1,4,1,2,1,5,10,10,3,2,1,4,1,1,2,1,2,2,7,1,3,6,11
pop_lore,1,cf12,1.899729265,1.795801422,1.731990521,1,1,1,1,1,7,1,3,1,1,1,1,1,1,1,1,4,4,1,1,2,1,4,1,2,1,2,1,3,2,2,1,1,1,1,1,1,1,1,4,2,1,5,1,2,3,2,5,2,1,5,3,1,6,10,1,1,1,1,1,1,1,2,1,4,2,2,3,1,12,9,2,1,1,1,1,1,1,7,1,1,2,4,2,2,1,1,1,1,1,6,4,2,1,1,3,1,1,2,1,1,1,1,1,7,1,2
pop_lore,1,cf13,1.897247642,1.800295285,1.909823183,4,2,1,5,1,2,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,1,4,1,1,3,2,1,2,8,3,1,8,1,1,3,1,1,5,4,1,1,2,1,3,2,1,3,3,1,1,6,1,1,23,2,1,1,1,1,1,1,7,1,12,1,1,2,1,3,1,3,1,1,1,2,1,1,1,1,1,1,1,1,2,3,1,3,1,2,4,3,1,1,6,1,1,7,3,1,7,1,17,1,4,4,1
pop_lore,1,cf14,1.795723492,1.885102311,1.786136072,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,13,2,1,1,1,3,1,1,1,3,1,3,1,1,1,2,1,2,1,1,1,1,1,1,1,2,4,2,3,1,2,2,2,9,1,5,2,2,1,2,1,1,1,1,1,4,1,1,1,5,1,2,12,2,3,1,2,2,1,2,1,1,2,1,1,3,3,4,1,1,2,1,1,3,2,2,1,2,2,2,1,4,1,4,1,1,6,3,2,2
pop_lore,1,cf15,1.880168137,1.842251599,1.76030871,2,1,1,4,3,1,1,1,1,1,1,2,1,1,6,5,2,1,1,2,1,1,3,1,1,1,2,1,9,1,1,5,2,1,1,2,1,1,1,1,1,1,1,2,5,2,1,3,2,1,3,2,4,7,3,2,2,1,1,3,1,1,2,1,2,1,3,3,2,3,5,1,1,1,3,5,1,1,1,1,1,1,2,2,1,1,1,1,2,2,3,3,2,3,8,3,3,1,1,1,1,1,1,2,3,2,1
pop_lore,1,cf16,1.915668557,1.809365105,1.996054254,2,2,1,1,4,1,1,1,9,1,1,1,1,1,1,1,1,3,3,1,1,1,2,1,1,1,7,1,2,1,1,1,3,1,2,12,1,1,2,1,1,1,2,3,1,4,1,4,3,1,4,1,5,2,2,3,11,1,1,1,1,1,2,1,3,2,2,1,2,10,1,1,1,1,1,1,3,1,2,1,13,1,1,1,1,1,1,1,1,4,4,5,1,1,2,1,1,3,5,4,1,3,1,1,6,1,4
pop_lore,1,cf17,1.91070521,1.777593139,2.077312706,1,1,1,2,9,2,1,2,1,1,2,3,1,1,1,1,1,3,1,1,1,1,1,2,1,1,3,1,1,1,2,1,2,1,1,7,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,1,3,3,2,7,1,1,1,1,1,4,1,2,1,5,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,3,9,2,1,1,1,1,3,3,4,10,1,1,1,4,1,2,1,2,2,2,1,3,3,3
pop_lore,1,cf18,1.905384762,1.801299184,2.02585034,1,2,1,1,2,6,1,2,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,2,3,2,5,2,4,1,1,1,1,7,3,1,1,2,1,1,8,1,4,2,2,4,1,2,3,3,3,5,1,1,2,1,1,8,1,3,3,1,1,1,7,2,1,1,1,1,3,1,2,3,1,1,1,2,1,2,1,1,1,2,2,3,3,1,1,1,1,10,1,1,1,4,2,1,1,9,3,2
pop_lore,1,cf19,1.893327594,1.772665792,1.784948689,3,3,1,2,19,3,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,4,1,1,1,3,1,2,1,1,1,3,1,1,1,1,1,1,1,1,2,3,4,4,2,1,3,3,1,2,4,3,8,3,1,2,1,1,1,1,1,4,2,5,2,3,3,2,9,6,1,1,1,4,1,2,2,4,1,1,1,1,5,1,3,1,1,2,2,2,6,4,1,4,4,2,1,2,1,5,1,4,2,1,1,4
pop_lore,1,cf20,1.825045414,1.826652811,1.998816568,1,1,1,5,2,2,1,2,1,1,2,3,1,1,1,1,2,2,2,1,1,1,4,3,2,1,3,1,1,2,1,1,3,2,1,2,1,1,1,2,1,1,1,2,2,2,2,3,1,1,2,1,2,2,1,1,5,1,1,2,1,1,2,1,1,3,2,4,1,12,1,2,1,1,2,4,3,1,2,1,1,2,3,1,5,1,1,1,2,8,5,3,1,1,1,1,1,2,2,1,1,5,1,1,1,2,3
pop_lore,1,cf21,1.890698329,1.812557584,2.03059126,3,2,1,3,1,1,1,1,2,1,1,4,1,1,1,1,2,1,3,1,1,1,3,1,1,1,7,1,1,1,1,1,1,1,1,7,1,1,2,1,1,1,2,1,3,1,1,3,2,1,2,3,2,3,6,1,1,1,1,1,1,1,3,1,2,2,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,4,4,1,1,1,1,1,9,2,2,1,2,2,2,2,1,2
pop_lore,1,cf22,1.836447444,1.840733056,2.054458977,1,3,1,1,3,5,1,1,3,1,1,6,1,1,1,1,1,4,4,1,1,1,2,2,2,1,9,1,5,2,1,1,2,2,1,1,1,1,2,1,1,1,4,3,1,5,1,6,2,2,6,3,2,2,2,1,16,1,1,1,1,1,1,1,1,2,5,1,5,10,1,1,1,1,1,3,2,2,4,1,1,8,1,2,4,1,1,1,2,2,4,3,2,1,1,2,7,1,1,1,3,3,2,3,2,1,3
