genre,genreno,filename,count,tokens,richness,word_1,word_2,word_af,word_also,word_american,word_another,word_arlene,word_around,word_back,word_bdikkat,word_business,word_came,word_car,word_christ,word_christian,word_church,word_come,word_could,word_day,word_development,word_door,word_ekstrohm,word_even,word_eyes,word_face,word_feed,word_first,word_fiscal,word_general,word_get,word_go,word_god,word_good,word_got,word_government,word_great,word_hal,word_helva,word_home,word_house,word_jack,word_jazz,word_know,word_last,word_life,word_like,word_line,word_little,word_long,word_looked,word_made,word_make,word_man,word_many,word_may,word_members,word_men,word_mercer,word_mike,word_mother,word_mr,word_mrs,word_much,word_music,word_must,word_never,word_new,word_number,word_old,word_one,word_people,word_power,word_president,word_program,word_public,word_right,word_said,word_school,word_see,word_shall,word_ship,word_spirit,word_state,word_states,word_still,word_system,word_tax,word_things,word_thought,word_three,word_time,word_two,word_united,word_us,word_use,word_used,word_war,word_water,word_way,word_week,word_well,word_went,word_work,word_world,word_would,word_year,word_years
skill_hob,1,ce08,1041,448,0.430355427,3,1,20,2,1,4,1,2,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,3,3,1,4,3,1,2,1,1,1,1,1,1,1,10,1,1,10,1,8,1,1,1,1,1,5,1,2,1,1,1,1,1,1,2,1,1,3,1,6,1,7,1,1,2,14,1,3,4,1,2,1,1,3,5,1,2
skill_hob,1,ce09,1230,700,0.569105691,2,3,1,2,1,5,1,5,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,1,1,1,2,1,20,2,1,3,2,1,1,1,1,1,2,3,1,11,1,7,2,2,2,3,1,3,1,1,1,1,1,1,2,2,6,1,2,2,1,1,3,7,1,1,1,1,1,3,2,1,1,1,1,1,1,1,2,1,1,2,1,2,20,3,1,2,1,1,1,1,4,3,2,1,4,1,2,1,1
skill_hob,1,ce10,1173,710,0.605285592,1,1,3,8,2,4,1,5,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,1,1,1,7,1,1,3,1,1,6,1,1,1,1,1,2,1,1,1,1,2,1,3,5,5,6,1,7,2,1,3,4,1,1,1,1,1,1,1,3,1,1,1,16,3,3,11,1,2,1,1,1,3,1,1,3,1,1,1,1,1,3,1,1,1,2,3,6,7,1,1,3,3,1,1,1,1,4,1,2,1,3,6,2
skill_hob,1,ce11,1095,795,0.726027397,1,1,1,5,1,2,1,2,2,1,1,3,1,1,1,1,2,6,2,1,1,1,3,1,1,2,2,1,3,2,2,1,3,2,1,2,1,1,1,2,1,1,2,1,2,5,1,2,3,2,8,3,1,3,1,1,1,1,1,1,1,1,4,1,2,1,3,2,4,10,1,1,1,1,1,2,2,1,1,1,1,2,1,1,3,1,1,2,2,5,1,9,1,1,1,3,2,3,1,2,1,3,1,1,6,2,2
skill_hob,1,ce12,1181,753,0.637595258,1,1,3,3,2,8,1,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,3,2,1,2,1,2,7,1,1,2,1,1,1,1,1,4,1,1,1,1,1,2,4,1,6,7,1,1,1,1,1,1,1,2,1,3,3,12,1,9,15,1,1,1,1,3,1,1,1,3,1,1,1,3,6,2,1,1,1,1,1,4,3,5,1,5,2,3,1,1,2,2,1,1,2,2,2,1
skill_hob,1,ce13,1047,611,0.583572111,1,1,1,3,2,3,1,5,4,1,1,8,3,1,2,4,2,1,1,2,4,1,2,1,1,1,7,1,2,2,1,1,3,3,2,4,1,1,2,3,1,1,1,2,1,3,1,1,2,1,2,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,5,1,2,10,2,2,1,1,2,15,1,1,2,1,1,1,1,1,3,1,1,2,1,4,3,3,1,1,1,2,3,5,3,1,2,3,1,6,1,2,7
skill_hob,1,ce14,1252,718,0.573482428,13,10,1,4,1,2,1,3,4,1,2,1,2,1,1,1,3,1,3,1,1,1,3,2,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,1,1,2,1,2,3,2,2,6,1,3,11,2,3,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,11,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,2,1,2,8,3,1,6,4,1,5,1,3,2,1,1,2
skill_hob,1,ce15,1350,514,0.380740741,2,2,3,1,1,4,1,7,4,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,3,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,6,1,3,10,1,1,5,1,1,1,1,1,1,1,2,1,2,1,2,1,1,11,1,1,1,1,1,5,1,1,5,1,1,1,2,1,3,1,1,1,1,8,2,7,1,1,13,6,1,3,1,1,1,1,4,1,2,1,1
skill_hob,1,ce16,1072,561,0.523320896,1,1,3,9,1,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1,8,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,7,3,4,1,7,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,11,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,4,5,13,1,1,3,14,1,4,3,1,8,2,3,1,5,1,2
skill_hob,1,ce17,1052,648,0.615969582,1,1,9,3,1,2,1,1,1,1,1,2,1,1,1,1,3,1,1,1,3,1,4,1,1,6,4,1,2,3,1,1,5,1,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,1,1,1,1,1,1,6,1,3,1,2,2,1,7,1,3,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,3,2,1,1,4,7,1,3,7,1,5,1,5,1,1,2,1
skill_hob,1,ce18,1093,709,0.648673376,3,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,9,1,7,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1,2,5,1,2,2,2,4,6,1,6,1,1,1,5,1,1,1,2,3,4,2,7,7,1,1,2,1,1,2,5,1,1,4,1,1,1,2,3,2,1,1,1,1,1,9,1,1,3,2,8,1,2,1,5,1,5,1,3,3,4
skill_hob,1,ce19,1051,743,0.706945766,1,1,1,6,1,2,1,4,1,1,2,2,1,1,1,1,5,1,3,1,1,1,8,2,1,1,8,1,1,2,1,1,8,1,1,2,1,1,1,7,1,1,3,1,4,2,1,3,3,2,4,4,1,6,12,1,1,1,1,1,1,1,3,1,5,2,2,2,1,6,2,1,1,1,1,3,1,2,3,1,2,2,2,1,3,1,1,2,1,1,5,3,1,8,1,1,1,8,1,3,7,1,2,1,1,1,4
skill_hob,1,ce20,1079,644,0.596848934,1,2,1,3,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,4,1,1,1,3,1,1,9,2,1,4,1,1,1,1,1,3,25,1,1,4,2,1,2,4,5,4,1,1,4,1,2,8,1,2,1,1,1,1,1,8,1,1,2,5,1,1,8,1,1,1,1,1,2,1,1,2,1,1,1,1,1,3,10,1,4,1,2,2,4,1,1,3,1,1,5,6,1,3,1,3,1,1,3,3
skill_hob,1,ce21,1080,548,0.507407407,1,1,1,7,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,1,2,2,1,1,12,1,3,2,1,1,1,1,1,1,2,1,5,1,1,2,3,1,2,6,1,4,33,1,1,1,1,1,1,1,6,1,3,2,3,2,3,7,4,1,1,3,6,1,1,1,1,1,1,1,3,1,2,1,1,2,1,1,3,1,1,1,16,2,1,23,1,1,6,1,4,1,1,2,2
skill_hob,1,ce22,1143,776,0.678915136,2,1,1,3,2,2,1,1,2,1,1,1,1,1,1,1,1,4,1,3,1,1,6,1,2,1,4,1,1,1,1,1,5,1,1,5,1,1,2,2,1,2,1,1,6,3,1,2,1,1,2,1,1,11,6,1,3,1,1,1,1,1,3,17,5,5,13,1,4,7,8,1,1,1,2,2,1,1,1,1,1,1,1,3,2,1,1,1,2,4,6,1,3,1,1,3,2,1,2,1,4,1,2,17,3,1,4
skill_hob,1,ce23,1083,711,0.656509695,1,3,2,2,5,1,1,1,1,1,4,1,1,1,1,1,2,2,1,1,1,1,3,4,1,1,11,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,5,1,2,5,3,2,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,6,1,2,3,2,1,1,1,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,3,4,7,1,1,4,3,1,5,2,1,2,2,10,2,4,1,8
skill_hob,1,ce24,1045,605,0.578947368,1,1,1,5,7,3,1,1,13,1,2,1,1,1,1,1,3,4,3,2,2,1,5,1,1,1,8,1,1,2,1,1,2,1,1,4,1,1,2,1,1,1,3,2,3,1,1,5,1,1,2,3,1,1,1,1,2,1,1,1,1,1,2,1,5,2,1,2,2,12,2,1,3,3,1,4,2,6,2,1,1,1,1,1,1,2,1,3,1,3,4,3,1,1,3,3,1,1,2,2,3,1,8,1,5,1,2
skill_hob,1,ce25,1135,697,0.614096916,3,2,2,5,1,2,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,5,1,3,8,5,1,1,1,1,1,3,1,8,1,4,1,5,2,1,10,1,3,1,1,1,1,1,3,2,1,1,1,1,1,3,8,1,1,1,6,4,3,1,1,5,10,1,4,1,1,5,1,1,1,2,1,4
skill_hob,1,ce26,1066,716,0.671669794,1,1,1,8,1,3,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,1,2,1,1,2,7,1,2,1,1,1,1,1,2,3,1,1,3,1,1,1,1,1,3,2,2,1,2,1,8,1,2,3,2,2,1,1,1,1,1,1,1,1,2,2,8,1,1,14,2,1,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,2,2,2,4,1,1,1,2,1,1,1,1,3,3,2,1,3,6,5
skill_hob,1,ce27,1297,475,0.366229761,6,9,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,12,1,1,1,1,1,1,81,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,6,1,2,1,1,1,1,1,1,1,4,1,1,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,3,1,1,1,5,3,1,1,2,1,1,1,1,1,1,2,1
skill_hob,1,ce28,1114,625,0.561041293,2,2,1,3,1,1,1,3,2,1,4,1,1,1,1,1,2,1,1,5,1,1,3,1,2,1,3,1,2,4,1,1,7,1,1,3,1,1,1,1,1,1,2,3,1,1,1,1,2,1,3,6,1,11,4,1,3,1,1,1,1,1,4,1,1,2,15,4,2,6,4,1,2,9,1,1,1,1,3,1,1,1,1,1,5,1,1,2,4,2,2,2,1,1,2,3,1,1,2,1,2,1,3,1,1,1,3
skill_hob,1,ce29,1079,632,0.585727525,1,1,1,7,4,1,1,1,2,1,2,1,1,1,1,1,1,2,3,2,2,1,6,2,1,1,4,1,3,2,1,1,3,1,2,1,1,1,3,1,1,1,2,3,2,3,1,2,5,1,1,1,1,9,8,1,2,1,1,1,1,1,2,1,16,1,1,3,2,10,1,1,1,1,3,2,1,5,1,1,1,1,1,1,2,1,1,1,1,1,3,3,1,3,2,2,1,1,2,1,3,1,7,1,5,5,8
skill_hob,1,ce30,1124,694,0.617437722,1,1,1,4,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,2,2,4,1,2,1,2,1,1,1,1,2,1,1,3,3,2,3,1,2,3,1,1,11,2,2,4,1,2,1,1,1,1,1,4,1,2,2,3,9,2,5,2,1,1,13,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,13,3,1,1,5,1,1,1,1,2,2,1,8,1,6,2,1
skill_hob,1,ce31,1180,727,0.616101695,2,2,1,4,10,1,1,2,1,1,1,1,1,1,1,1,3,2,2,15,1,1,5,1,1,1,3,1,1,3,1,1,2,1,1,3,1,1,5,1,1,1,2,1,5,2,1,2,3,1,2,3,2,10,2,2,2,1,1,1,1,1,1,1,1,1,7,2,1,6,5,1,1,13,3,2,1,4,3,1,1,1,4,2,4,1,1,2,1,3,3,3,1,1,4,2,1,2,7,1,2,1,2,2,6,3,2
skill_hob,1,ce32,1122,664,0.591800357,1,1,2,5,1,3,1,1,2,1,2,1,1,1,1,1,3,3,1,3,3,1,3,1,1,1,5,1,2,1,2,1,4,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,6,6,3,3,11,1,1,1,1,1,3,1,3,1,3,7,2,9,6,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,1,2,1,2,3,5,1,1,1,2,1,1,3,1,4,1,6,2,2,1,4
skill_hob,1,ce33,1086,688,0.633517495,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,9,1,1,5,1,1,1,7,1,1,5,3,1,5,1,2,1,1,1,6,3,1,1,1,1,2,4,3,1,3,1,3,1,2,4,6,1,1,1,1,1,1,2,2,1,5,1,14,2,3,10,1,3,4,2,6,1,1,1,1,1,1,1,2,2,3,12,1,1,1,1,4,4,1,1,7,3,1,8,3,2,3,1,3,1,5,4,6
skill_hob,1,ce34,1231,702,0.570268075,2,3,1,9,1,4,1,2,4,1,1,1,1,1,1,1,2,1,1,2,1,1,3,1,3,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,6,4,1,6,6,1,1,1,1,1,1,1,5,1,2,1,11,3,2,8,1,1,1,1,1,2,1,1,4,1,1,1,1,1,2,1,1,1,1,2,4,3,1,1,6,8,2,1,5,1,2,1,3,2,2,1,4
skill_hob,1,ce35,1124,613,0.545373665,3,4,3,1,1,3,1,1,3,1,1,2,3,1,1,1,2,5,2,1,1,1,3,1,2,1,5,1,1,3,1,1,3,1,1,1,1,1,3,11,1,1,1,3,1,3,1,2,5,1,3,6,2,4,4,1,9,1,1,1,1,1,7,1,2,2,10,4,1,13,1,1,2,1,1,10,2,1,4,1,2,1,1,1,2,1,1,2,1,4,9,7,1,1,2,1,1,3,7,1,3,1,4,1,2,1,3
skill_hob,1,ce36,1021,591,0.57884427,1,2,1,2,6,6,1,2,2,1,1,1,28,1,1,1,1,1,17,1,1,1,5,1,1,1,4,1,1,3,1,1,1,1,1,4,1,1,5,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,3,1,1,1,1,1,1,1,4,1,1,2,4,3,1,12,5,1,1,1,1,1,1,1,3,1,1,1,1,3,3,1,1,1,1,1,7,3,3,3,1,1,1,1,6,2,5,1,1,1,3,1,1
pop_lore,1,cf01,1077,721,0.669452182,3,2,5,3,2,3,1,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,4,1,1,1,12,1,3,1,2,1,3,1,1,1,1,1,1,1,1,1,2,3,1,6,2,2,2,1,4,2,4,3,9,1,3,1,1,7,1,1,2,1,4,2,5,2,1,6,7,1,1,2,1,2,3,2,2,1,1,1,1,1,3,3,1,4,2,1,2,3,1,1,3,4,1,1,6,1,3,1,2,2,7,1,1
pop_lore,1,cf02,1076,707,0.657063197,1,3,1,3,1,3,1,1,1,1,1,3,1,1,1,1,4,7,1,1,1,1,4,2,2,1,9,1,3,1,3,1,1,3,1,1,1,1,2,1,1,1,2,1,1,5,1,3,2,1,10,1,1,1,1,1,6,1,1,1,1,1,1,1,2,2,2,1,3,6,4,1,3,1,1,2,3,1,1,2,4,1,2,2,5,2,1,1,5,6,4,6,1,1,5,5,4,1,5,1,1,7,1,3,13,1,2
pop_lore,1,cf03,1042,679,0.651631478,3,2,1,1,1,2,1,1,1,1,2,1,3,1,1,1,1,3,4,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,3,1,5,2,1,2,1,1,1,1,4,5,8,1,1,1,1,1,1,1,1,1,6,4,3,5,1,8,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,3,7,1,1,7,1,2,2,1,1,2,1,1,1,2,3,1,1
pop_lore,1,cf04,1146,734,0.640488656,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,5,2,8,2,1,1,2,1,1,2,4,1,1,2,1,1,10,1,1,1,1,1,2,2,1,1,1,1,1,4,1,3,2,1,5,3,2,2,2,1,1,1,1,1,12,2,4,1,2,3,6,1,2,8,2,1,1,5,1,2,4,18,1,1,2,1,3,2,3,1,1,1,3,2,11,1,1,1,10,9,1,4,2,7,3,1,3,1,2,4,3
pop_lore,1,cf05,1191,790,0.663308144,3,1,1,2,1,2,1,1,6,1,1,4,1,1,1,1,1,7,6,1,1,1,1,1,1,1,11,1,1,6,3,1,6,2,1,2,1,1,2,2,1,1,1,2,1,3,3,4,4,2,4,3,1,1,1,1,1,1,1,1,2,2,1,1,1,2,5,2,2,10,1,1,1,1,1,5,1,2,2,1,4,1,6,2,3,3,1,2,2,2,6,4,2,1,3,3,3,3,1,3,1,2,2,3,9,1,1
pop_lore,1,cf06,991,634,0.63975782,1,1,1,3,1,1,1,3,4,1,2,1,1,1,1,1,5,4,6,2,1,1,5,1,3,1,4,1,1,7,4,1,7,5,1,4,1,1,1,1,1,1,3,4,11,6,3,3,3,1,2,9,10,8,6,2,1,1,1,1,1,1,1,1,4,6,8,1,6,10,5,4,1,1,1,1,2,2,4,2,1,1,1,1,2,1,1,8,3,1,6,2,1,4,2,1,1,1,7,1,6,1,4,4,6,3,7
pop_lore,1,cf07,1052,681,0.647338403,1,1,1,3,1,2,1,1,2,1,1,1,1,1,1,1,4,2,2,1,2,1,3,1,1,1,9,1,2,2,1,1,3,1,1,6,1,1,1,1,1,1,2,1,6,1,2,3,4,1,2,4,3,5,20,1,2,1,1,1,1,1,4,1,4,2,4,2,1,7,1,2,1,1,1,1,1,1,1,1,1,3,1,1,6,2,1,3,1,1,5,2,1,1,2,1,1,1,5,1,2,1,3,1,2,1,3
pop_lore,1,cf08,1085,677,0.623963134,1,1,1,2,3,2,1,3,2,1,1,1,2,1,1,1,1,3,1,1,1,1,6,1,2,1,3,1,2,2,1,1,1,1,1,1,1,1,4,1,1,1,1,2,3,4,1,3,4,1,1,3,8,7,5,1,4,1,1,1,1,1,2,1,5,1,7,3,2,14,1,2,1,1,2,2,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,4,1,2,4,1,1,1
pop_lore,1,cf09,1039,673,0.64773821,1,1,1,2,3,5,1,3,3,1,4,3,1,1,1,1,3,4,1,1,2,1,3,1,1,1,1,1,1,3,4,1,3,3,1,3,1,1,2,2,1,1,3,2,2,6,1,3,1,1,5,1,3,1,2,2,2,1,1,1,2,1,2,1,2,5,9,2,2,12,3,1,1,1,1,1,7,1,3,1,1,1,1,3,5,1,1,1,4,2,8,6,3,4,2,1,1,1,5,1,3,2,2,4,6,2,3
pop_lore,1,cf10,1100,702,0.638181818,1,1,1,2,3,2,1,4,1,1,3,2,1,1,1,1,4,4,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,4,1,1,1,1,1,1,1,1,2,1,3,3,1,2,2,1,2,2,3,5,2,1,1,1,1,1,8,11,1,1,1,2,2,1,1,4,6,1,1,1,2,2,5,1,3,1,1,1,1,1,2,3,1,1,1,4,5,4,1,1,2,3,1,3,1,1,2,1,1,2,3,1,4
pop_lore,1,cf11,1129,664,0.588131089,1,1,1,3,1,3,1,1,4,1,1,1,1,1,1,1,3,3,3,1,2,1,2,1,3,1,9,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,4,3,2,2,1,1,4,1,1,1,2,3,21,1,1,1,1,2,2,2,1,1,5,2,7,1,3,8,2,1,1,1,1,1,2,2,3,1,1,1,2,3,1,4,1,2,1,5,10,10,3,2,1,4,1,1,2,1,2,2,7,1,3,6,11
pop_lore,1,cf12,973,612,0.628982528,1,1,1,1,1,7,1,3,1,1,1,1,1,1,1,1,4,4,1,1,2,1,4,1,2,1,2,1,3,2,2,1,1,1,1,1,1,1,1,4,2,1,5,1,2,3,2,5,2,1,5,3,1,6,10,1,1,1,1,1,1,1,2,1,4,2,2,3,1,12,9,2,1,1,1,1,1,1,7,1,1,2,4,2,2,1,1,1,1,1,6,4,2,1,1,3,1,1,2,1,1,1,1,1,7,1,2
pop_lore,1,cf13,1099,556,0.505914468,4,2,1,5,1,2,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,1,4,1,1,3,2,1,2,8,3,1,8,1,1,3,1,1,5,4,1,1,2,1,3,2,1,3,3,1,1,6,1,1,23,2,1,1,1,1,1,1,7,1,12,1,1,2,1,3,1,3,1,1,1,2,1,1,1,1,1,1,1,1,2,3,1,3,1,2,4,3,1,1,6,1,1,7,3,1,7,1,17,1,4,4,1
pop_lore,1,cf14,1015,725,0.714285714,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,13,2,1,1,1,3,1,1,1,3,1,3,1,1,1,2,1,2,1,1,1,1,1,1,1,2,4,2,3,1,2,2,2,9,1,5,2,2,1,2,1,1,1,1,1,4,1,1,1,5,1,2,12,2,3,1,2,2,1,2,1,1,2,1,1,3,3,4,1,1,2,1,1,3,2,2,1,2,2,2,1,4,1,4,1,1,6,3,2,2
pop_lore,1,cf15,1096,696,0.635036496,2,1,1,4,3,1,1,1,1,1,1,2,1,1,6,5,2,1,1,2,1,1,3,1,1,1,2,1,9,1,1,5,2,1,1,2,1,1,1,1,1,1,1,2,5,2,1,3,2,1,3,2,4,7,3,2,2,1,1,3,1,1,2,1,2,1,3,3,2,3,5,1,1,1,3,5,1,1,1,1,1,1,2,2,1,1,1,1,2,2,3,3,2,3,8,3,3,1,1,1,1,1,1,2,3,2,1
pop_lore,1,cf16,1124,708,0.629893238,2,2,1,1,4,1,1,1,9,1,1,1,1,1,1,1,1,3,3,1,1,1,2,1,1,1,7,1,2,1,1,1,3,1,2,12,1,1,2,1,1,1,2,3,1,4,1,4,3,1,4,1,5,2,2,3,11,1,1,1,1,1,2,1,3,2,2,1,2,10,1,1,1,1,1,1,3,1,2,1,13,1,1,1,1,1,1,1,1,4,4,5,1,1,2,1,1,3,5,4,1,3,1,1,6,1,4
pop_lore,1,cf17,1147,680,0.592850915,1,1,1,2,9,2,1,2,1,1,2,3,1,1,1,1,1,3,1,1,1,1,1,2,1,1,3,1,1,1,2,1,2,1,1,7,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,1,3,3,2,7,1,1,1,1,1,4,1,2,1,5,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,3,9,2,1,1,1,1,3,3,4,10,1,1,1,4,1,2,1,2,2,2,1,3,3,3
pop_lore,1,cf18,1049,751,0.715919924,1,2,1,1,2,6,1,2,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,2,3,2,5,2,4,1,1,1,1,7,3,1,1,2,1,1,8,1,4,2,2,4,1,2,3,3,3,5,1,1,2,1,1,8,1,3,3,1,1,1,7,2,1,1,1,1,3,1,2,3,1,1,1,2,1,2,1,1,1,2,2,3,3,1,1,1,1,10,1,1,1,4,2,1,1,9,3,2
pop_lore,1,cf19,1094,723,0.660877514,3,3,1,2,19,3,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,4,1,1,1,3,1,2,1,1,1,3,1,1,1,1,1,1,1,1,2,3,4,4,2,1,3,3,1,2,4,3,8,3,1,2,1,1,1,1,1,4,2,5,2,3,3,2,9,6,1,1,1,4,1,2,2,4,1,1,1,1,5,1,3,1,1,2,2,2,6,4,1,4,4,2,1,2,1,5,1,4,2,1,1,4
pop_lore,1,cf20,1069,830,0.776426567,1,1,1,5,2,2,1,2,1,1,2,3,1,1,1,1,2,2,2,1,1,1,4,3,2,1,3,1,1,2,1,1,3,2,1,2,1,1,1,2,1,1,1,2,2,2,2,3,1,1,2,1,2,2,1,1,5,1,1,2,1,1,2,1,1,3,2,4,1,12,1,2,1,1,2,4,3,1,2,1,1,2,3,1,5,1,1,1,2,8,5,3,1,1,1,1,1,2,2,1,1,5,1,1,1,2,3
pop_lore,1,cf21,1070,706,0.659813084,3,2,1,3,1,1,1,1,2,1,1,4,1,1,1,1,2,1,3,1,1,1,3,1,1,1,7,1,1,1,1,1,1,1,1,7,1,1,2,1,1,1,2,1,3,1,1,3,2,1,2,3,2,3,6,1,1,1,1,1,1,1,3,1,2,2,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,4,4,1,1,1,1,1,9,2,2,1,2,2,2,2,1,2
pop_lore,1,cf22,1154,669,0.579722704,1,3,1,1,3,5,1,1,3,1,1,6,1,1,1,1,1,4,4,1,1,1,2,2,2,1,9,1,5,2,1,1,2,2,1,1,1,1,2,1,1,1,4,3,1,5,1,6,2,2,6,3,2,2,2,1,16,1,1,1,1,1,1,1,1,2,5,1,5,10,1,1,1,1,1,3,2,2,4,1,1,8,1,2,4,1,1,1,2,2,4,3,2,1,1,2,7,1,1,1,3,3,2,3,2,1,3
pop_lore,1,cf23,1024,665,0.649414063,2,2,1,2,9,1,1,3,1,1,1,1,1,1,1,1,1,2,1,2,1,1,5,1,1,2,5,1,1,2,2,1,1,1,5,1,1,1,1,1,1,1,3,1,1,1,2,1,2,1,2,1,2,1,6,1,1,1,1,1,2,1,3,1,8,2,3,1,1,4,6,16,1,1,1,1,3,1,2,2,1,1,1,5,3,1,1,1,1,1,2,3,6,5,1,3,2,1,6,1,4,1,2,11,10,1,5
pop_lore,1,cf24,1094,781,0.713893967,1,1,1,1,8,6,1,6,2,1,2,6,1,1,1,1,5,4,4,2,2,1,4,1,1,1,3,1,1,1,5,1,4,1,2,1,1,1,1,3,1,1,1,2,3,3,1,3,3,3,4,2,8,3,1,1,3,1,1,1,6,1,1,1,4,2,7,1,3,8,6,2,1,1,1,2,11,3,4,1,1,1,3,3,2,1,1,2,1,8,2,7,4,4,1,2,3,3,2,1,2,2,2,2,2,2,3
pop_lore,1,cf25,1110,670,0.603603604,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,8,1,1,1,4,1,3,3,2,2,9,1,1,5,1,1,4,7,1,1,1,1,3,6,1,3,4,1,1,5,1,4,2,1,2,1,1,1,1,1,3,1,1,2,7,2,1,10,6,1,1,2,1,1,4,11,2,1,1,1,1,1,3,1,1,3,1,1,2,3,1,1,1,2,1,1,7,1,1,1,3,6,5,1,5
pop_lore,1,cf26,1104,648,0.586956522,1,1,1,11,1,16,1,4,5,1,1,1,1,1,1,1,1,14,1,1,1,1,3,3,2,2,4,1,1,3,1,1,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,3,1,9,2,3,8,1,1,1,1,1,5,1,1,2,1,1,1,2,1,5,21,3,1,1,1,1,1,5,1,1,1,1,1,1,1,3,1,1,1,1,4,3,4,1,1,1,17,1,14,4,2,5,1,2,1,4,2,2
pop_lore,1,cf27,1031,637,0.617846751,1,1,1,5,1,2,1,4,1,1,1,1,1,1,1,1,2,2,2,1,1,1,4,1,1,1,4,1,1,2,2,1,13,1,2,3,1,1,2,1,1,1,1,3,1,1,1,3,5,1,1,1,2,9,14,1,1,1,1,1,1,1,4,1,3,5,1,2,10,17,3,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,2,2,7,2,1,1,3,1,1,3,4,2,4,1,1,4,3,2,5
pop_lore,1,cf28,1079,680,0.63021316,1,1,1,3,1,2,1,1,2,1,1,1,1,1,1,2,2,9,1,1,1,1,2,1,1,1,2,1,2,3,4,1,2,2,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,2,4,2,2,5,1,1,4,1,1,1,1,3,3,1,2,2,13,2,7,6,4,1,1,1,3,2,1,1,3,2,2,2,6,1,3,1,1,1,3,1,6,5,1,1,1,1,2,1,2,1,1,1,4,1,18,5,7
